Date,Value
1/31/1940,3388.11
2/29/1940,3391.92
3/30/1940,3424.56
4/30/1940,3435.67
5/31/1940,2690.11
6/29/1940,2800.88
7/31/1940,2919.73
8/31/1940,2995.65
9/30/1940,3070.18
10/31/1940,3115.78
11/30/1940,3032.22
12/31/1940,3013.7
1/31/1941,2852.82
2/28/1941,2803.18
3/31/1941,2800.56
4/30/1941,2618.27
5/31/1941,2605.03
6/30/1941,2714.56
7/31/1941,2839.11
8/30/1941,2777.3
9/30/1941,2721.62
10/31/1941,2495.43
11/29/1941,2403.68
12/31/1941,2319.81
1/31/1942,2252.07
2/28/1942,2190.24
3/31/1942,2015.82
4/30/1942,1919.16
5/29/1942,2005.56
6/30/1942,2054.46
7/31/1942,2088.96
8/31/1942,2088.28
9/30/1942,2142.88
10/31/1942,2213.46
11/30/1942,2208.58
12/31/1942,2289.47
1/30/1943,2407.97
2/27/1943,2494.83
3/31/1943,2573.03
4/30/1943,2523.15
5/29/1943,2630.58
6/30/1943,2655.02
7/31/1943,2531.9
8/31/1943,2559.09
9/30/1943,2609.57
10/30/1943,2575.11
11/30/1943,2413.08
12/31/1943,2530.79
1/31/1944,2558.91
2/29/1944,2538.42
3/31/1944,2585.73
4/29/1944,2522.62
5/31/1944,2633.91
6/30/1944,2732
7/31/1944,2675
8/31/1944,2691.11
9/30/1944,2686.35
10/31/1944,2682.69
11/30/1944,2697.34
12/30/1944,2773.03
1/31/1945,2797.61
2/28/1945,2920.13
3/31/1945,2811.08
4/30/1945,3011.88
5/31/1945,3046.83
6/30/1945,2959.28
7/31/1945,2916.13
8/31/1945,3120.41
9/29/1945,3253.25
10/31/1945,3340.8
11/30/1945,3427.81
12/31/1945,3434.79
1/31/1946,3644.18
2/28/1946,3403.28
3/30/1946,3537.15
4/30/1946,3641.56
5/31/1946,3718.39
6/28/1946,3563.21
7/31/1946,3298.8
8/30/1946,3035.04
9/30/1946,2738.89
10/31/1946,2635.28
11/30/1946,2583.3
12/31/1946,2670.81
1/31/1947,2719.64
2/28/1947,2696.43
3/31/1947,2622.03
4/30/1947,2524.96
5/29/1947,2504.39
6/30/1947,2611.58
7/31/1947,2673.88
8/29/1947,2575.87
9/30/1947,2500.71
10/31/1947,2561.58
11/29/1947,2516.68
12/31/1947,2508.79
1/31/1948,2393.49
2/28/1948,2306.99
3/31/1948,2453.95
4/30/1948,2457.77
5/28/1948,2586.19
6/30/1948,2547.52
7/30/1948,2408.23
8/31/1948,2403.42
9/30/1948,2358.32
10/30/1948,2505.04
11/30/1948,2292.48
12/31/1948,2384.02
1/31/1949,2418.52
2/28/1949,2356.34
3/31/1949,2411.34
4/30/1949,2361.39
5/31/1949,2292.34
6/30/1949,2270.01
7/29/1949,2405.38
8/31/1949,2432.58
9/30/1949,2474.61
10/31/1949,2591.61
11/30/1949,2608.09
12/31/1949,2748.01
1/31/1950,2782.59
2/28/1950,2805.34
3/31/1950,2829.29
4/29/1950,2942.99
5/31/1950,3054.86
6/30/1950,2847.18
7/31/1950,2815.64
8/31/1950,2892.08
9/29/1950,3006.26
10/31/1950,2964.04
11/30/1950,2986.02
12/30/1950,3051.42
1/31/1951,3174.58
2/28/1951,3178.12
3/31/1951,3114.18
4/30/1951,3254.73
5/31/1951,3123.56
6/29/1951,3035.85
7/31/1951,3226.28
8/31/1951,3381.3
9/28/1951,3366.69
10/31/1951,3244.87
11/30/1951,3207.03
12/31/1951,3292.27
1/31/1952,3310.12
2/29/1952,3204.56
3/31/1952,3320.14
4/30/1952,3162.35
5/29/1952,3227.53
6/30/1952,3353.78
7/31/1952,3392.98
8/29/1952,3338.12
9/30/1952,3284.35
10/31/1952,3267.61
11/28/1952,3442.74
12/31/1952,3542.75
1/30/1953,3530.12
2/27/1953,3476.18
3/31/1953,3409.51
4/30/1953,3347.14
5/29/1953,3304.62
6/30/1953,3243.68
7/31/1953,3329.78
8/31/1953,3146.82
9/30/1953,3180.79
10/30/1953,3310.27
11/30/1953,3389.56
12/31/1953,3383.89
1/29/1954,3522.31
2/26/1954,3548.21
3/31/1954,3656.27
4/30/1954,3861.2
5/28/1954,3945.15
6/30/1954,4017.91
7/30/1954,4191.26
8/31/1954,4045.25
9/30/1954,4358.53
10/29/1954,4257.92
11/30/1954,4676.66
12/31/1954,4908.02
1/31/1955,4961.91
2/28/1955,4998.81
3/31/1955,4972.47
4/29/1955,5166.05
5/31/1955,5156.46
6/30/1955,5478.33
7/29/1955,5632.86
8/31/1955,5661.03
9/30/1955,5621.19
10/31/1955,5479.64
11/30/1955,5821.65
12/30/1955,5905.52
1/31/1956,5691.98
2/29/1956,5848.09
3/29/1956,6188.34
4/30/1956,6217.5
5/31/1956,5737.56
6/29/1956,5870.86
7/31/1956,6124.03
8/31/1956,5959.27
9/28/1956,5620.68
10/31/1956,5654.45
11/30/1956,5571.14
12/31/1956,5864.32
1/31/1957,5625.86
2/28/1957,5435.45
3/29/1957,5534.68
4/30/1957,5741.91
5/31/1957,5843.74
6/28/1957,5804.03
7/31/1957,5822.9
8/30/1957,5546.13
9/30/1957,5224.94
10/31/1957,5050.2
11/29/1957,5133.18
12/31/1957,4971.38
1/31/1958,5098.98
2/28/1958,4984.54
3/31/1958,5026.89
4/30/1958,5111.53
5/29/1958,5188.23
6/30/1958,5361.8
7/31/1958,5620.55
8/29/1958,5703.24
9/30/1958,5966.29
10/31/1958,6091.09
11/28/1958,6229.21
12/31/1958,6544.43
1/30/1959,6637.07
2/27/1959,6767.01
3/31/1959,6746.94
4/30/1959,6969.95
5/29/1959,7193.89
6/30/1959,7167.05
7/31/1959,7489.64
8/31/1959,7373.45
9/30/1959,6986.29
10/30/1959,7126.98
11/30/1959,7265.64
12/31/1959,7488.07
1/29/1960,6886.09
2/29/1960,6945.34
3/31/1960,6796.21
4/29/1960,6609.6
5/31/1960,6871.04
6/30/1960,7013.36
7/29/1960,6751.82
8/31/1960,6853.19
9/30/1960,6351.24
10/31/1960,6311.01
11/30/1960,6494.35
