id,country,ticker,date,value
1218,egypt,usdegp,07/12/2020,15.6723
1219,egypt,usdegp,08/12/2020,15.6809
1220,egypt,usdegp,09/12/2020,15.6949
1221,egypt,usdegp,10/12/2020,15.713
1222,egypt,usdegp,13/12/2020,15.7123
1223,egypt,usdegp,14/12/2020,15.7225
1224,egypt,usdegp,15/12/2020,15.7292
1225,egypt,usdegp,16/12/2020,15.7009
1226,egypt,usdegp,17/12/2020,15.7113
1227,egypt,usdegp,20/12/2020,15.6655
1228,egypt,usdegp,21/12/2020,15.6629
1229,egypt,usdegp,22/12/2020,15.6909
1230,egypt,usdegp,23/12/2020,15.6939
1231,egypt,usdegp,24/12/2020,15.703
1232,egypt,usdegp,28/12/2020,15.7176
1233,egypt,usdegp,29/12/2020,15.7283
1234,egypt,usdegp,30/12/2020,15.739
1235,egypt,usdegp,31/12/2020,15.7321
1236,egypt,usdegp,03/01/2021,15.7252
1237,egypt,usdegp,04/01/2021,15.7256
1238,egypt,usdegp,05/01/2021,15.6956
1239,egypt,usdegp,06/01/2021,15.6854
1240,egypt,usdegp,10/01/2021,15.6614
1241,egypt,usdegp,11/01/2021,15.6491
1242,egypt,usdegp,12/01/2021,15.6665
1243,egypt,usdegp,13/01/2021,15.6784
1244,egypt,usdegp,14/01/2021,15.68
1245,egypt,usdegp,17/01/2021,15.6804
1246,egypt,usdegp,18/01/2021,15.702
1247,egypt,usdegp,19/01/2021,15.7148
1248,egypt,usdegp,20/01/2021,15.7317
1249,egypt,usdegp,21/01/2021,15.7306
1250,egypt,usdegp,24/01/2021,15.7316
1251,egypt,usdegp,25/01/2021,15.7295
1252,egypt,usdegp,26/01/2021,15.7317
1253,egypt,usdegp,27/01/2021,15.7319
1254,egypt,usdegp,31/01/2021,15.7316
1255,egypt,usdegp,01/02/2021,15.729
1256,egypt,usdegp,02/02/2021,15.7298
1257,egypt,usdegp,03/02/2021,15.7186
1258,egypt,usdegp,04/02/2021,15.6744
1259,egypt,usdegp,07/02/2021,15.655
1260,egypt,usdegp,08/02/2021,15.6453
1261,egypt,usdegp,09/02/2021,15.6468
1262,egypt,usdegp,10/02/2021,15.646
1263,egypt,usdegp,11/02/2021,15.615
1264,egypt,usdegp,14/02/2021,15.6019
1265,egypt,usdegp,15/02/2021,15.6104
1266,egypt,usdegp,16/02/2021,15.621
1267,egypt,usdegp,17/02/2021,15.6447
1268,egypt,usdegp,18/02/2021,15.665
1269,egypt,usdegp,21/02/2021,15.659
1270,egypt,usdegp,22/02/2021,15.6767
1271,egypt,usdegp,23/02/2021,15.6808
1272,egypt,usdegp,24/02/2021,15.6802
1273,egypt,usdegp,25/02/2021,15.6972
1274,egypt,usdegp,28/02/2021,15.7091
1275,egypt,usdegp,01/03/2021,15.7293
1276,egypt,usdegp,02/03/2021,15.6966
1277,egypt,usdegp,03/03/2021,15.6642
1278,egypt,usdegp,04/03/2021,15.6881
1279,egypt,usdegp,07/03/2021,15.7007
1280,egypt,usdegp,08/03/2021,15.7291
1281,egypt,usdegp,09/03/2021,15.7284
1282,egypt,usdegp,10/03/2021,15.732
1283,egypt,usdegp,11/03/2021,15.6903
1284,egypt,usdegp,14/03/2021,15.682
1285,egypt,usdegp,15/03/2021,15.7108
1286,egypt,usdegp,16/03/2021,15.7078
1287,egypt,usdegp,17/03/2021,15.7108
1288,egypt,usdegp,18/03/2021,15.7114
1289,egypt,usdegp,21/03/2021,15.7038
1290,egypt,usdegp,22/03/2021,15.7331
1291,egypt,usdegp,23/03/2021,15.7599
1292,egypt,usdegp,24/03/2021,15.7616
1293,egypt,usdegp,25/03/2021,15.7347
1294,egypt,usdegp,28/03/2021,15.7231
1295,egypt,usdegp,29/03/2021,15.715
1296,egypt,usdegp,30/03/2021,15.7183
1297,egypt,usdegp,31/03/2021,15.7091
1298,egypt,usdegp,01/04/2021,15.7098
1299,egypt,usdegp,04/04/2021,15.7106
1300,egypt,usdegp,05/04/2021,15.7123
1301,egypt,usdegp,06/04/2021,15.712
1302,egypt,usdegp,07/04/2021,15.7118
1303,egypt,usdegp,08/04/2021,15.7131
1304,egypt,usdegp,11/04/2021,15.6877
1305,egypt,usdegp,12/04/2021,15.6899
1306,egypt,usdegp,13/04/2021,15.6923
1307,egypt,usdegp,14/04/2021,15.6931
1308,egypt,usdegp,15/04/2021,15.6753
1309,egypt,usdegp,18/04/2021,15.6788
1310,egypt,usdegp,19/04/2021,15.6859
1311,egypt,usdegp,20/04/2021,15.6852
1312,egypt,usdegp,21/04/2021,15.684
1313,egypt,usdegp,22/04/2021,15.6854
1314,egypt,usdegp,25/04/2021,15.6829
1315,egypt,usdegp,26/04/2021,15.6843
1316,egypt,usdegp,27/04/2021,15.6824
1317,egypt,usdegp,28/04/2021,15.6833
1318,egypt,usdegp,04/05/2021,15.6678
1319,egypt,usdegp,05/05/2021,15.6699
1320,egypt,usdegp,06/05/2021,15.6682
1321,egypt,usdegp,09/05/2021,15.6694
1322,egypt,usdegp,10/05/2021,15.673
1323,egypt,usdegp,11/05/2021,15.6817
1324,egypt,usdegp,17/05/2021,15.6831
1325,egypt,usdegp,18/05/2021,15.683
1326,egypt,usdegp,19/05/2021,15.6803
1327,egypt,usdegp,20/05/2021,15.6835
1328,egypt,usdegp,23/05/2021,15.6711
1329,egypt,usdegp,24/05/2021,15.6745
1330,egypt,usdegp,25/05/2021,15.6734
1331,egypt,usdegp,26/05/2021,15.6733
1332,egypt,usdegp,27/05/2021,15.6851
1333,egypt,usdegp,30/05/2021,15.6871
1334,egypt,usdegp,31/05/2021,15.6828
1335,egypt,usdegp,01/06/2021,15.6826
1336,egypt,usdegp,02/06/2021,15.6926
1337,egypt,usdegp,03/06/2021,15.691
1338,egypt,usdegp,06/06/2021,15.6948
1339,egypt,usdegp,07/06/2021,15.6903
1340,egypt,usdegp,08/06/2021,15.67
1341,egypt,usdegp,09/06/2021,15.6749
1342,egypt,usdegp,10/06/2021,15.6508
1343,egypt,usdegp,13/06/2021,15.6522
1344,egypt,usdegp,14/06/2021,15.6528
1345,egypt,usdegp,15/06/2021,15.6558
1346,egypt,usdegp,16/06/2021,15.6549
1347,egypt,usdegp,17/06/2021,15.6544
1348,egypt,usdegp,20/06/2021,15.6529
1349,egypt,usdegp,21/06/2021,15.6659
1350,egypt,usdegp,22/06/2021,15.6633
1351,egypt,usdegp,23/06/2021,15.6651
1352,egypt,usdegp,24/06/2021,15.6731
1353,egypt,usdegp,27/06/2021,15.6742
1354,egypt,usdegp,28/06/2021,15.6753
1355,egypt,usdegp,04/07/2021,15.682
1356,egypt,usdegp,05/07/2021,15.6833
1357,egypt,usdegp,06/07/2021,15.6943
1358,egypt,usdegp,07/07/2021,15.6945
1359,egypt,usdegp,08/07/2021,15.6929
1360,egypt,usdegp,11/07/2021,15.693
1361,egypt,usdegp,12/07/2021,15.6933
1362,egypt,usdegp,13/07/2021,15.6934
1363,egypt,usdegp,14/07/2021,15.6947
1364,egypt,usdegp,15/07/2021,15.694
1365,egypt,usdegp,18/07/2021,15.6909
1366,egypt,usdegp,25/07/2021,15.6921
1367,egypt,usdegp,26/07/2021,15.6927
1368,egypt,usdegp,27/07/2021,15.6934
1369,egypt,usdegp,28/07/2021,15.7046
1370,egypt,usdegp,29/07/2021,15.7042
1371,egypt,usdegp,29/07/2021,15.675
1372,egypt,usdegp,30/07/2021,15.6818
1373,egypt,usdegp,01/08/2021,15.7033
1374,egypt,usdegp,02/08/2021,15.7041
1375,egypt,usdegp,03/08/2021,15.703
1376,egypt,usdegp,04/08/2021,15.7062
1377,egypt,usdegp,05/08/2021,15.7027
1378,egypt,usdegp,08/08/2021,15.7034
1379,egypt,usdegp,09/08/2021,15.7008
1380,egypt,usdegp,10/08/2021,15.7029
1381,egypt,usdegp,11/08/2021,15.7016
1382,egypt,usdegp,15/08/2021,15.7013
1383,egypt,usdegp,16/08/2021,15.7039
1384,egypt,usdegp,17/08/2021,15.6993
1385,egypt,usdegp,18/08/2021,15.7007
1386,egypt,usdegp,19/08/2021,15.7011
1387,egypt,usdegp,22/08/2021,15.7017
1388,egypt,usdegp,23/08/2021,15.7021
1389,egypt,usdegp,24/08/2021,15.7026
1390,egypt,usdegp,25/08/2021,15.7018
1391,egypt,usdegp,26/08/2021,15.703
1392,egypt,usdegp,29/08/2021,15.7008
1393,egypt,usdegp,30/08/2021,15.7024
1394,egypt,usdegp,31/08/2021,15.7001
1395,egypt,usdegp,01/09/2021,15.7009
1396,egypt,usdegp,02/09/2021,15.7011
1397,egypt,usdegp,05/09/2021,15.7007
1398,egypt,usdegp,06/09/2021,15.7029
1399,egypt,usdegp,07/09/2021,15.7141
1400,egypt,usdegp,08/09/2021,15.7116
1401,egypt,usdegp,09/09/2021,15.7106
1402,egypt,usdegp,12/09/2021,15.7103
1403,egypt,usdegp,13/09/2021,15.711
1404,egypt,usdegp,14/09/2021,15.7105
1405,egypt,usdegp,15/09/2021,15.7127
1406,egypt,usdegp,16/09/2021,15.7116
1407,egypt,usdegp,19/09/2021,15.7115
1408,egypt,usdegp,20/09/2021,15.7112
1409,egypt,usdegp,21/09/2021,15.7135
1410,egypt,usdegp,22/09/2021,15.7134
1411,egypt,usdegp,23/09/2021,15.7119
1412,egypt,usdegp,26/09/2021,15.7113
1413,egypt,usdegp,27/09/2021,15.7125
1414,egypt,usdegp,28/09/2021,15.7114
1415,egypt,usdegp,29/09/2021,15.7141
1416,egypt,usdegp,30/09/2021,15.7122
1417,egypt,usdegp,03/10/2021,15.7121
1418,egypt,usdegp,04/10/2021,15.7099
1419,egypt,usdegp,05/10/2021,15.7115
1420,egypt,usdegp,06/10/2021,15.7116
1421,egypt,usdegp,10/10/2021,15.7098
1422,egypt,usdegp,11/10/2021,15.7125
1423,egypt,usdegp,12/10/2021,15.7137
1424,egypt,usdegp,13/10/2021,15.7118
1425,egypt,usdegp,14/10/2021,15.7118
1426,egypt,usdegp,17/10/2021,15.7115
1427,egypt,usdegp,18/10/2021,15.7124
1428,egypt,usdegp,19/10/2021,15.7115
1429,egypt,usdegp,20/10/2021,15.7136
1430,egypt,usdegp,24/10/2021,15.7115
1431,egypt,usdegp,25/10/2021,15.7125
1432,egypt,usdegp,26/10/2021,15.7154
1433,egypt,usdegp,27/10/2021,15.7146
1434,egypt,usdegp,28/10/2021,15.7156
1435,egypt,usdegp,31/10/2021,15.7112
1436,egypt,usdegp,01/11/2021,15.7113
1437,egypt,usdegp,02/11/2021,15.7108
1438,egypt,usdegp,03/11/2021,15.7114
1439,egypt,usdegp,04/11/2021,15.712
1440,egypt,usdegp,07/11/2021,15.7117
1441,egypt,usdegp,08/11/2021,15.7123
1442,egypt,usdegp,09/11/2021,15.7122
1443,egypt,usdegp,10/11/2021,15.7124
1444,egypt,usdegp,11/11/2021,15.715
1445,egypt,usdegp,14/11/2021,15.712
1446,egypt,usdegp,15/11/2021,15.714
1447,egypt,usdegp,16/11/2021,15.7134
1448,egypt,usdegp,17/11/2021,15.7157
1449,egypt,usdegp,18/11/2021,15.7148
1450,egypt,usdegp,21/11/2021,15.7146
1451,egypt,usdegp,22/11/2021,15.7164
1452,egypt,usdegp,23/11/2021,15.7186
1453,egypt,usdegp,24/11/2021,15.7215
1454,egypt,usdegp,25/11/2021,15.7148
1455,egypt,usdegp,28/11/2021,15.714
1456,egypt,usdegp,29/11/2021,15.7145
1457,egypt,usdegp,30/11/2021,15.7145
1458,egypt,usdegp,01/12/2021,15.7139
1459,egypt,usdegp,02/12/2021,15.7147
1460,egypt,usdegp,05/12/2021,15.7138
1461,egypt,usdegp,06/12/2021,15.7143
1462,egypt,usdegp,07/12/2021,15.7159
1463,egypt,usdegp,08/12/2021,15.7154
1464,egypt,usdegp,09/12/2021,15.7142
1465,egypt,usdegp,12/12/2021,15.7135
1466,egypt,usdegp,13/12/2021,15.7153
1467,egypt,usdegp,14/12/2021,15.7147
1468,egypt,usdegp,15/12/2021,15.7159
1469,egypt,usdegp,16/12/2021,15.7153
1470,egypt,usdegp,19/12/2021,15.7142
1471,egypt,usdegp,20/12/2021,15.7163
1472,egypt,usdegp,21/12/2021,15.7146
1473,egypt,usdegp,22/12/2021,15.7143
1474,egypt,usdegp,23/12/2021,15.7142
1475,egypt,usdegp,26/12/2021,15.7147
1476,egypt,usdegp,27/12/2021,15.7154
1477,egypt,usdegp,28/12/2021,15.715
1478,egypt,usdegp,29/12/2021,15.7168
1479,egypt,usdegp,30/12/2021,15.7167
1480,egypt,usdegp,02/01/2022,15.7152
1481,egypt,usdegp,03/01/2022,15.7139
1482,egypt,usdegp,04/01/2022,15.7151
1483,egypt,usdegp,05/01/2022,15.7139
1484,egypt,usdegp,09/01/2022,15.7133
1485,egypt,usdegp,10/01/2022,15.7148
1486,egypt,usdegp,11/01/2022,15.7151
1487,egypt,usdegp,12/01/2022,15.7137
1488,egypt,usdegp,13/01/2022,15.7115
1489,egypt,usdegp,16/01/2022,15.7122
1490,egypt,usdegp,17/01/2022,15.7168
1491,egypt,usdegp,18/01/2022,15.7156
1492,egypt,usdegp,19/01/2022,15.7155
1493,egypt,usdegp,20/01/2022,15.7142
1494,egypt,usdegp,23/01/2022,15.7125
1495,egypt,usdegp,24/01/2022,15.7144
1496,egypt,usdegp,25/01/2022,15.716
1497,egypt,usdegp,26/01/2022,15.7134
1498,egypt,usdegp,30/01/2022,15.7128
1499,egypt,usdegp,31/01/2022,15.7128
1500,egypt,usdegp,01/02/2022,15.7122
1501,egypt,usdegp,02/02/2022,15.7139
1502,egypt,usdegp,03/02/2022,15.7139
1503,egypt,usdegp,06/02/2022,15.7126
1504,egypt,usdegp,07/02/2022,15.7134
1505,egypt,usdegp,08/02/2022,15.7124
1506,egypt,usdegp,09/02/2022,15.7154
1507,egypt,usdegp,10/02/2022,15.7138
1508,egypt,usdegp,13/02/2022,15.713
1509,egypt,usdegp,14/02/2022,15.7134
1510,egypt,usdegp,15/02/2022,15.7135
1511,egypt,usdegp,16/02/2022,15.7135
1512,egypt,usdegp,17/02/2022,15.7172
1513,egypt,usdegp,20/02/2022,15.7135
1514,egypt,usdegp,21/02/2022,15.7159
1515,egypt,usdegp,22/02/2022,15.7144
1516,egypt,usdegp,23/02/2022,15.7144
1517,egypt,usdegp,24/02/2022,15.7139
1518,egypt,usdegp,27/02/2022,15.7127
1519,egypt,usdegp,28/02/2022,15.7145
1520,egypt,usdegp,01/03/2022,15.7138
1521,egypt,usdegp,02/03/2022,15.7147
1522,egypt,usdegp,03/03/2022,15.7164
1523,egypt,usdegp,06/03/2022,15.7159
1524,egypt,usdegp,07/03/2022,15.7156
1525,egypt,usdegp,08/03/2022,15.7166
1526,egypt,usdegp,09/03/2022,15.7153
1527,egypt,usdegp,10/03/2022,15.7161
1528,egypt,usdegp,13/03/2022,15.7155
1529,egypt,usdegp,14/03/2022,15.7179
1530,egypt,usdegp,15/03/2022,15.7162
1531,egypt,usdegp,16/03/2022,15.715
1532,egypt,usdegp,17/03/2022,15.7155
1533,egypt,usdegp,20/03/2022,15.7135
1534,egypt,usdegp,21/03/2022,18.2201
1535,egypt,usdegp,22/03/2022,18.2201
1536,egypt,usdegp,23/03/2022,18.3688
1537,egypt,usdegp,24/03/2022,18.3097
1538,egypt,usdegp,27/03/2022,18.3098
1539,egypt,usdegp,28/03/2022,18.325
1540,egypt,usdegp,29/03/2022,18.3213
1541,egypt,usdegp,30/03/2022,18.2765
1542,egypt,usdegp,31/03/2022,18.2643
1543,egypt,usdegp,03/04/2022,18.2544
1544,egypt,usdegp,04/04/2022,18.2586
1545,egypt,usdegp,05/04/2022,18.2671
1546,egypt,usdegp,06/04/2022,18.305
1547,egypt,usdegp,07/04/2022,18.3423
1548,egypt,usdegp,10/04/2022,18.352
1549,egypt,usdegp,11/04/2022,18.413
1550,egypt,usdegp,12/04/2022,18.5133
1551,egypt,usdegp,13/04/2022,18.423
1552,egypt,usdegp,14/04/2022,18.3853
1553,egypt,usdegp,17/04/2022,18.4048
1554,egypt,usdegp,18/04/2022,18.4184
1555,egypt,usdegp,19/04/2022,18.4618
1556,egypt,usdegp,20/04/2022,18.4828
1557,egypt,usdegp,21/04/2022,18.5651
1558,egypt,usdegp,26/04/2022,18.526
1559,egypt,usdegp,27/04/2022,18.5093
1560,egypt,usdegp,28/04/2022,18.4922
1561,egypt,usdegp,08/05/2022,18.4898
1562,egypt,usdegp,09/05/2022,18.4909
1563,egypt,usdegp,10/05/2022,18.4942
1564,egypt,usdegp,11/05/2022,18.3765
1565,egypt,usdegp,12/05/2022,18.3208
1566,egypt,usdegp,15/05/2022,18.2976
1567,egypt,usdegp,16/05/2022,18.2789
1568,egypt,usdegp,17/05/2022,18.2688
1569,egypt,usdegp,18/05/2022,18.272
1570,egypt,usdegp,19/05/2022,18.2711
1571,egypt,usdegp,22/05/2022,18.2722
1572,egypt,usdegp,23/05/2022,18.4012
1573,egypt,usdegp,24/05/2022,18.5109
1574,egypt,usdegp,25/05/2022,18.5901
1575,egypt,usdegp,26/05/2022,18.6484
1576,egypt,usdegp,29/05/2022,18.5918
1577,egypt,usdegp,30/05/2022,18.5925
1578,egypt,usdegp,31/05/2022,18.5924
1579,egypt,usdegp,01/06/2022,18.6222
1580,egypt,usdegp,02/06/2022,18.6435
1581,egypt,usdegp,05/06/2022,18.6418
1582,egypt,usdegp,06/06/2022,18.6459
1583,egypt,usdegp,07/06/2022,18.673
1584,egypt,usdegp,08/06/2022,18.673
1585,egypt,usdegp,09/06/2022,18.673
1586,egypt,usdegp,12/06/2022,18.6933
1587,egypt,usdegp,13/06/2022,18.7161
1588,egypt,usdegp,14/06/2022,18.7454
1589,egypt,usdegp,15/06/2022,18.7557
1590,egypt,usdegp,16/06/2022,18.7548
1591,egypt,usdegp,19/06/2022,18.7544
1592,egypt,usdegp,20/06/2022,18.7489
1593,egypt,usdegp,21/06/2022,18.7531
1594,egypt,usdegp,22/06/2022,18.7531
1595,egypt,usdegp,23/06/2022,18.7489
1596,egypt,usdegp,26/06/2022,18.7524
1597,egypt,usdegp,27/06/2022,18.7489
1598,egypt,usdegp,28/06/2022,18.7727
1599,egypt,usdegp,29/06/2022,18.7985
1600,egypt,usdegp,03/07/2022,18.8242
1601,egypt,usdegp,04/07/2022,18.8535
1602,egypt,usdegp,05/07/2022,18.8745
1603,egypt,usdegp,06/07/2022,18.8686
1604,egypt,usdegp,07/07/2022,18.8681
1605,egypt,usdegp,17/07/2022,18.8683
1606,egypt,usdegp,18/07/2022,18.8885
1607,egypt,usdegp,19/07/2022,18.9176
1608,egypt,usdegp,20/07/2022,18.9185
1609,egypt,usdegp,21/07/2022,18.933
1610,egypt,usdegp,24/07/2022,18.9318
1611,egypt,usdegp,25/07/2022,18.9343
1612,egypt,usdegp,26/07/2022,18.9355
1613,egypt,usdegp,27/07/2022,18.9349
1614,egypt,usdegp,28/07/2022,18.9329
1615,egypt,usdegp,31/07/2022,18.9489
1616,egypt,usdegp,01/08/2022,18.9521
1617,egypt,usdegp,02/08/2022,19.0342
1618,egypt,usdegp,03/08/2022,19.0935
1619,egypt,usdegp,04/08/2022,19.1238
1620,egypt,usdegp,07/08/2022,19.1238
1621,egypt,usdegp,08/08/2022,19.1435
1622,egypt,usdegp,09/08/2022,19.1441
1623,egypt,usdegp,10/08/2022,19.1454
1624,egypt,usdegp,11/08/2022,19.1446
1625,egypt,usdegp,14/08/2022,19.1385
1626,egypt,usdegp,15/08/2022,19.1445
1627,egypt,usdegp,16/08/2022,19.1451
1628,egypt,usdegp,17/08/2022,19.1455
1629,egypt,usdegp,18/08/2022,19.1465
1630,egypt,usdegp,21/08/2022,19.1462
1631,egypt,usdegp,22/08/2022,19.1463
1632,egypt,usdegp,23/08/2022,19.1664
1633,egypt,usdegp,24/08/2022,19.1757
1634,egypt,usdegp,25/08/2022,19.1847
1635,egypt,usdegp,28/08/2022,19.1842
1636,egypt,usdegp,29/08/2022,19.2021
1637,egypt,usdegp,30/08/2022,19.2223
1638,egypt,usdegp,31/08/2022,19.2231
1639,egypt,usdegp,01/09/2022,19.2231
1640,egypt,usdegp,04/09/2022,19.2224
1641,egypt,usdegp,05/09/2022,19.2233
1642,egypt,usdegp,06/09/2022,19.235
1643,egypt,usdegp,07/09/2022,19.2644
1644,egypt,usdegp,08/09/2022,19.3046
1645,egypt,usdegp,11/09/2022,19.3343
1646,egypt,usdegp,12/09/2022,19.3551
1647,egypt,usdegp,13/09/2022,19.3546
1648,egypt,usdegp,14/09/2022,19.3828
1649,egypt,usdegp,15/09/2022,19.4136
1650,egypt,usdegp,18/09/2022,19.4151
1651,egypt,usdegp,19/09/2022,19.4141
1652,egypt,usdegp,20/09/2022,19.4345
1653,egypt,usdegp,21/09/2022,19.4842
1654,egypt,usdegp,22/09/2022,19.483
1655,egypt,usdegp,25/09/2022,19.4828
1656,egypt,usdegp,26/09/2022,19.5026
1657,egypt,usdegp,27/09/2022,19.5031
1658,egypt,usdegp,28/09/2022,19.5226
1659,egypt,usdegp,29/09/2022,19.5523
1660,egypt,usdegp,02/10/2022,19.5528
1661,egypt,usdegp,03/10/2022,19.6304
1662,egypt,usdegp,04/10/2022,19.6542
1663,egypt,usdegp,05/10/2022,19.6542
1664,egypt,usdegp,09/10/2022,19.6542
1665,egypt,usdegp,10/10/2022,19.6542
1666,egypt,usdegp,11/10/2022,19.6727
1667,egypt,usdegp,12/10/2022,19.6743
1668,egypt,usdegp,13/10/2022,19.6744
1669,egypt,usdegp,16/10/2022,19.6738
1670,egypt,usdegp,17/10/2022,19.6751
1671,egypt,usdegp,18/10/2022,19.675
1672,egypt,usdegp,19/10/2022,19.6752
1673,egypt,usdegp,20/10/2022,19.675
1674,egypt,usdegp,23/10/2022,19.6758
1675,egypt,usdegp,24/10/2022,19.6752
1676,egypt,usdegp,25/10/2022,19.6944
1677,egypt,usdegp,26/10/2022,19.7134
1678,egypt,usdegp,27/10/2022,22.928
1679,egypt,usdegp,30/10/2022,24.0663
1680,egypt,usdegp,31/10/2022,24.1226
1681,egypt,usdegp,01/11/2022,24.1779
1682,egypt,usdegp,02/11/2022,24.1912
1683,egypt,usdegp,03/11/2022,24.2628
1684,egypt,usdegp,06/11/2022,24.271
1685,egypt,usdegp,07/11/2022,24.3204
1686,egypt,usdegp,08/11/2022,24.3781
1687,egypt,usdegp,09/11/2022,24.3952
1688,egypt,usdegp,10/11/2022,24.417
1689,egypt,usdegp,13/11/2022,24.4223
1690,egypt,usdegp,14/11/2022,24.4336
1691,egypt,usdegp,15/11/2022,24.4541
1692,egypt,usdegp,16/11/2022,24.4808
1693,egypt,usdegp,17/11/2022,24.4947
1694,egypt,usdegp,20/11/2022,24.4991
1695,egypt,usdegp,21/11/2022,24.5233
1696,egypt,usdegp,22/11/2022,24.5357
1697,egypt,usdegp,23/11/2022,24.5534
1698,egypt,usdegp,24/11/2022,24.5588
1699,egypt,usdegp,27/11/2022,24.5541
1700,egypt,usdegp,28/11/2022,24.5767
1701,egypt,usdegp,29/11/2022,24.5774
1702,egypt,usdegp,30/11/2022,24.5762
1703,egypt,usdegp,01/12/2022,24.5863
1704,egypt,usdegp,04/12/2022,24.5891
1705,egypt,usdegp,05/12/2022,24.5895
1706,egypt,usdegp,06/12/2022,24.6205
1707,egypt,usdegp,07/12/2022,24.6192
1708,egypt,usdegp,08/12/2022,24.6249
1709,egypt,usdegp,11/12/2022,24.6256
1710,egypt,usdegp,12/12/2022,24.6564
1711,egypt,usdegp,13/12/2022,24.6564
1712,egypt,usdegp,14/12/2022,24.6933
1713,egypt,usdegp,15/12/2022,24.6962
1714,egypt,usdegp,18/12/2022,24.6966
1715,egypt,usdegp,19/12/2022,24.7259
1716,egypt,usdegp,20/12/2022,24.7249
1717,egypt,usdegp,21/12/2022,24.7231
1718,egypt,usdegp,22/12/2022,24.726
1719,egypt,usdegp,25/12/2022,24.7241
1720,egypt,usdegp,26/12/2022,24.7245
1721,egypt,usdegp,27/12/2022,24.7267
1722,egypt,usdegp,28/12/2022,24.7463
1723,egypt,usdegp,29/12/2022,24.7434
1724,egypt,usdegp,02/01/2023,24.7442
1725,egypt,usdegp,03/01/2023,24.7667
1726,egypt,usdegp,04/01/2023,26.4243
1727,egypt,usdegp,05/01/2023,27.0621
1728,egypt,usdegp,09/01/2023,27.5897
1729,egypt,usdegp,10/01/2023,27.663
1730,egypt,usdegp,11/01/2023,29.6982
1731,egypt,usdegp,12/01/2023,29.571
1732,egypt,usdegp,15/01/2023,29.6061
1733,egypt,usdegp,16/01/2023,29.6164
1734,egypt,usdegp,17/01/2023,29.5471
1735,egypt,usdegp,18/01/2023,29.6378
1736,egypt,usdegp,19/01/2023,29.8348
1737,egypt,usdegp,22/01/2023,29.8479
1738,egypt,usdegp,23/01/2023,29.8769
1739,egypt,usdegp,24/01/2023,29.8982
1740,egypt,usdegp,25/01/2023,29.9009
1741,egypt,usdegp,29/01/2023,29.8969
1742,egypt,usdegp,30/01/2023,29.9807
1743,egypt,usdegp,31/01/2023,30.1885
1744,egypt,usdegp,01/02/2023,30.207
1745,egypt,usdegp,02/02/2023,30.2872
1746,egypt,usdegp,05/02/2023,30.2842
1747,egypt,usdegp,06/02/2023,30.3041
1748,egypt,usdegp,07/02/2023,30.3058
1749,egypt,usdegp,08/02/2023,30.3753
1750,egypt,usdegp,09/02/2023,30.5047
1751,egypt,usdegp,12/02/2023,30.5327
1752,egypt,usdegp,13/02/2023,30.5343
1753,egypt,usdegp,14/02/2023,30.5728
1754,egypt,usdegp,15/02/2023,30.5735
1755,egypt,usdegp,16/02/2023,30.5752
1756,egypt,usdegp,19/02/2023,30.575
1757,egypt,usdegp,20/02/2023,30.5844
1758,egypt,usdegp,21/02/2023,30.6008
1759,egypt,usdegp,21/02/2023,30.6008
1760,egypt,usdegp,22/02/2023,30.6314
1761,egypt,usdegp,23/02/2023,30.6318
1762,egypt,usdegp,26/02/2023,30.6318
1763,egypt,usdegp,27/02/2023,30.6318
1764,egypt,usdegp,28/02/2023,30.6307
1765,egypt,usdegp,01/03/2023,30.6326
1766,egypt,usdegp,02/03/2023,30.7228
1767,egypt,usdegp,05/03/2023,30.7221
1768,egypt,usdegp,06/03/2023,30.7821
1769,egypt,usdegp,07/03/2023,30.8311
1770,egypt,usdegp,08/03/2023,30.8813
1771,egypt,usdegp,09/03/2023,30.8986
1772,egypt,usdegp,12/03/2023,30.8996
1773,egypt,usdegp,13/03/2023,30.899
1774,egypt,usdegp,14/03/2023,30.8993
1775,egypt,usdegp,15/03/2023,30.9001
1776,egypt,usdegp,16/03/2023,30.9007
1777,egypt,usdegp,19/03/2023,30.8981
1778,egypt,usdegp,20/03/2023,30.8996
1779,egypt,usdegp,21/03/2023,30.8996
1780,egypt,usdegp,22/03/2023,30.9007
1781,egypt,usdegp,23/03/2023,30.8968
1782,egypt,usdegp,26/03/2023,30.8968
1783,egypt,usdegp,27/03/2023,30.8983
1784,egypt,usdegp,28/03/2023,30.8969
1785,egypt,usdegp,29/03/2023,30.8968
1786,egypt,usdegp,30/03/2023,30.8983
1787,egypt,usdegp,02/04/2023,30.8968
1788,egypt,usdegp,03/04/2023,30.8969
1789,egypt,usdegp,04/04/2023,30.8955
1790,egypt,usdegp,05/04/2023,30.894
1791,egypt,usdegp,06/04/2023,30.8952
1792,egypt,usdegp,09/04/2023,30.8951
1793,egypt,usdegp,10/04/2023,30.8952
1794,egypt,usdegp,11/04/2023,30.8952
1795,egypt,usdegp,12/04/2023,30.895
1796,egypt,usdegp,13/04/2023,30.895
1797,egypt,usdegp,18/04/2023,30.8966
1798,egypt,usdegp,19/04/2023,30.8935
1799,egypt,usdegp,26/04/2023,30.8937
1800,egypt,usdegp,27/04/2023,30.8951
1801,egypt,usdegp,30/04/2023,30.8966
1802,egypt,usdegp,01/05/2023,30.8973
