DATASET,SERIES_CODE,SERIES_CODE,COUNTRY,INDEX_TYPE,COICOP_1999,TYPE_OF_TRANSFORMATION,FREQUENCY,SCALE,2017,2017-Q1,2017-M01,2017-M02,2017-M03,2017-Q2,2017-M04,2017-M05,2017-M06,2017-Q3,2017-M07,2017-M08,2017-M09,2017-Q4,2017-M10,2017-M11,2017-M12,2018,2018-Q1,2018-M01,2018-M02,2018-M03,2018-Q2,2018-M04,2018-M05,2018-M06,2018-Q3,2018-M07,2018-M08,2018-M09,2018-Q4,2018-M10,2018-M11,2018-M12,2019,2019-Q1,2019-M01,2019-M02,2019-M03,2019-Q2,2019-M04,2019-M05,2019-M06,2019-Q3,2019-M07,2019-M08,2019-M09,2019-Q4,2019-M10,2019-M11,2019-M12,2020,2020-Q1,2020-M01,2020-M02,2020-M03,2020-Q2,2020-M04,2020-M05,2020-M06,2020-Q3,2020-M07,2020-M08,2020-M09,2020-Q4,2020-M10,2020-M11,2020-M12,2021,2021-Q1,2021-M01,2021-M02,2021-M03,2021-Q2,2021-M04,2021-M05,2021-M06,2021-Q3,2021-M07,2021-M08,2021-M09,2021-Q4,2021-M10,2021-M11,2021-M12,2022,2022-Q1,2022-M01,2022-M02,2022-M03,2022-Q2,2022-M04,2022-M05,2022-M06,2022-Q3,2022-M07,2022-M08,2022-M09,2022-Q4,2022-M10,2022-M11,2022-M12,2023,2023-Q1,2023-M01,2023-M02,2023-M03,2023-Q2,2023-M04,2023-M05,2023-M06,2023-Q3,2023-M07,2023-M08,2023-M09,2023-Q4,2023-M10,2023-M11,2023-M12,2024,2024-Q1,2024-M01,2024-M02,2024-M03,2024-Q2,2024-M04,2024-M05,2024-M06,2024-Q3,2024-M07,2024-M08,2024-M09,2024-Q4,2024-M10,2024-M11,2024-M12,2025,2025-Q1,2025-M01,2025-M02,2025-M03,2025-Q2,2025-M04,2025-M05,2025-M06,2025-Q3,2025-M07,2025-M08,2025-M09,2025-Q4,2025-M10,2025-M11,2025-M12
IMF.STA:CPI(5.0.0),EGY.CPI.CP03.YOY_PCH_PA_PT.M,EGY.CPI.CP03.YOY_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Clothing and footwear,"Period average, Year-over-year (YOY) percent change",Monthly,Units,,,19.84640907783067,23.36455031379267,23.36455031379267,,19.12613353007566,19.12613353007566,29.69267853054182,,30.17304169869339,30.17304169869339,25.01758816283741,,25.01758816283741,26.32093731286365,26.32093731286365,,,26.32093731286365,21.70582743596911,21.70582743596911,,27.31220597433799,27.66072171522903,14.89525297899806,,15.52760848852321,14.62299289920544,14.94156825034506,,15.86374632132537,6.516755433059642,7.573590689836569,,,7.598311834236649,9.908949645,9.927602309,,7.822815948927039,8.685180515642817,8.430999303824772,,7.043601118,6.920863390398667,6.563871642,,6.053502555248435,5.467324595552325,3.895408319,,,4.041950479940307,3.704798138017755,3.612938255451481,,1.650377597148914,1.136373232610083,2.398981170092481,,1.560847910812058,1.985272457073731,2.265201372354263,,3.597078254482252,2.489377893686556,1.771329308064924,,,1.429944077657334,2.610088761187494,2.382731762585605,,3.154676188325824,4.010787895328285,1.745009068747137,,2.410430985,2.812168419267045,1.831279635660243,,0.5747770176320742,1.274572088,2.701959678598643,,,3.440510168367052,4.234809647768069,4.446546830652791,,7.089552239,7.451701931922723,8.948339483394834,,9.963099631,11.17266851338873,13.30232558139535,,15.38461538461538,15.04102096627165,16.46951774340309,,,18.19004524886878,20.09049773755656,21.37681159,,20.29616724738676,21.06164383561644,20.99915326,,20.63758389261745,20.09966777408638,20.68965517241379,,17.83132530120482,18.54199683042789,19.0625,,,18.37672281776417,20.12057272,20.44776119402985,,25.63359884141926,24.46958981612447,26.45206438068579,,27.26008344923505,26.83264177040111,25.64625850340136,,26.17586912,26.47058823529412,25.78740157480315,,,26.13195342820181,22.71016311166876,23.04832713754647,,17.40634005763689,18.06818181818182,15.99335915882678,,14.86338797814208,14.83097056,14.94315105576611,,15.67038559925824,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP10.WGT_PT.M,EGY.CPI.CP10.WGT_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Education,"Weight, Percent",Monthly,Units,,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,,4.394956050439496,4.394956050439496,4.394956050439496,,4.394956050439496,4.394956050439496,4.394956050439496,,4.400440044,4.400440044,4.394956050439496,,4.394956050439496,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP01.POP_PCH_PA_PT.M,EGY.CPI.CP01.POP_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Food and non-alcoholic beverages,"Period average, Period-over-period percent change",Monthly,Units,,,6.796859948893982,4.111132325209344,2.980758791437947,,3.156542469000448,2.026180495589052,0.5500016773971774,,2.452313749483666,1.111258348849154,0.4126188214478148,,0.2184780384986099,-0.498743745,-0.416166399,,,-0.29511074,0.8557597593118068,1.754212825637889,,2.425024885623692,-0.271726377,2.015078463640566,,1.991463629814656,2.948277940950582,4.759960164,,3.451529894820531,-1.770220388,-6.697727127,,,0.8696492814553705,3.477664471737353,1.524972303770399,,0.5085529875134098,1.540849112141495,-2.172630094,,0.7777574771614263,0.9663428408881096,-1.75273384,,-1.805985763,-1.507455858,-0.497612854,,,1.702805961841838,-0.066986769,0.6627066303786354,,3.639977502065542,-0.443916128,-1.400236772,,-0.893840326,-1.65340395,-0.249430691,,0.1268931901456236,2.735137622226721,-1.240924552,,,-1.564599312,-0.043074557,2.245715439282459,,2.279484638255699,1.550387596899225,0.1908396946564885,,0.4761904761904762,0,3.507109004739336,,1.007326007326007,-0.453309157,-1.001821494,,,2.115915363385465,4.594594594594595,4.048234281,,7.615894039735099,0.6153846153846154,-1.758409786,,0.4669260700389105,0.6196746707978311,2.309468822170901,,2.859292701279157,4.389173372348208,4.555010511562719,,,10.05361930294906,14.37271619975639,4.845580404685836,,2.183849669883189,4.025844930417495,1.815575728619207,,1.970905678085406,2.439024390243902,3.638814016172507,,1.473775465973125,0.2563007261853909,2.045164039198977,,,1.377870563674322,16.72158154859967,0.7057163020465773,,-0.946040645,-3.042094093,2.590295512586647,,0.2844950213371266,1.808510638297872,2.647161267850923,,1.119782829996607,-1.879194631,-1.470588235,,,1.804928844151336,0.2386634844868735,3.503401360544218,,-1.511666119,1.501501501501502,-1.183431953,,-2.994011976,0.4801097393689986,1.945392491467577,,1.237475273696686,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP02.WGT_PT.M,EGY.CPI.CP02.WGT_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),"Alcoholic beverages, tobacco and narcotics","Weight, Percent",Monthly,Units,,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,,4.633953660463395,4.633953660463395,4.633953660463395,,4.633953660463395,4.633953660463395,4.633953660463395,,4.630463046,4.630463046,4.633953660463395,,4.633953660463395,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP01.YOY_PCH_PA_PT.M,EGY.CPI.CP01.YOY_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Food and non-alcoholic beverages,"Period average, Year-over-year (YOY) percent change",Monthly,Units,,,37.23811656684907,40.51850728347319,41.83456422121766,,43.57403787,41.09748974137198,40.28932271813891,,42.33841706813155,41.60841408690841,41.22359476894227,,39.56264462605146,32.29205157525933,25.16330349009139,,,16.85168759,13.19794019560156,11.84970312186838,,11.05653942550172,8.555244327,10.13696253520475,,9.641545394226941,11.63354579345613,16.46669460005028,,20.22391453140589,18.68763343324668,11.20104097952346,,,12.50009991053657,15.42471763001736,15.16467903533771,,13.00983580954813,15.06380557137951,10.34044809775595,,9.027388396712375,6.928419747081042,0.2809174285411889,,-4.815464366,-4.56084586,1.781268256096749,,,2.621954668608786,-0.893384036,-1.735110274,,1.326411113978793,-0.65416262,0.1302197207996948,,-1.530637392,-4.085595703,-2.61798819,,-0.701092924,3.576234861842092,2.802490340290359,,,-0.500244486,-0.476435944,1.088658855047528,,-0.238342581,1.760079185258591,3.402152775626783,,4.831570834197917,6.594000244881916,10.60825897085535,,11.58085622,8.117877246214836,8.379638658554381,,,12.43196991189725,17.64843966799498,19.72249752229931,,25.96899224806202,24.80916030534351,22.38095238095238,,22.36966825,23.12796208530806,21.7032967,,23.93472348141432,29.96357012750455,37.25850965961362,,,47.92792792792793,61.75710594315245,62.99668874172185,,54.76923076923077,60.01529051987768,65.83657587548638,,68.31913245546088,71.36258660508083,73.58916478555305,,71.25091441111924,64.47091800981079,60.52278820375335,,,47.86845310596833,50.90521831735889,44.94667343829355,,40.50695825049702,30.96034400382226,31.95682778,,29.77450529222273,28.97574123989218,27.74165583008236,,27.29602733874413,24.58457605453771,20.29227557411273,,,20.79901153212521,3.740296401,6.622284512964261,,6.013441811107181,10.98139365195184,6.899004267,,3.404255319148936,2.055033089515848,1.357312521208008,,1.475281423668456,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP05.WGT.M,EGY.CPI.CP05.WGT.M,"Egypt, Arab Republic of",Consumer price index (CPI),"Furnishings, household equipment and routine household maintenance",Weight,Monthly,Units,,,4.074,4.074,4.074,,4.074,4.074,4.074,,4.074,4.074,4.074,,4.074,4.074,4.074,,,4.074,4.074,4.074,,4.074,4.074,4.074,,4.074,4.074,4.074,,4.074,4.074,4.074,,,4.074,4.074,4.074,,4.074,4.074,4.074,,4.074,4.074,4.074,,4.074,4.074,4.074,,,4.074,4.074,4.074,,4.074,4.074,4.074,,4.074,4.074,4.074,,4.074,4.074,4.074,,,4.074,4.074,4.074,,4.074,4.074,4.074,,4.074,4.074,4.074,,4.074,4.074,4.074,,,4.074,4.074,4.074,,4.074,4.074,4.074,,4.074,4.074,4.074,,4.074,4.074,4.074,,,4.074,4.074,4.074,,4.074,4.074,4.074,,4.074,4.074,4.074,,4.074,4.074,4.074,,,4.074,4.074,4.074,,4.074,4.074,4.074,,4.074,4.074,4.074,,4.074,4.074,4.074,,,4.074,4.074,4.074,,4.074,4.074,4.074,,4.07,4.07,4.074,,4.074,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP10.YOY_PCH_PA_PT.M,EGY.CPI.CP10.YOY_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Education,"Period average, Year-over-year (YOY) percent change",Monthly,Units,,,12.32270362269677,12.32270362269677,12.32270362269677,,12.32270362269677,12.32270362269677,12.32270362269677,,12.32270362269677,12.32270362269677,12.32270362269677,,19.57840537718092,19.57840482041532,19.57840482041532,,,19.57840482041532,19.57840482041532,19.57840482041532,,19.57842919775505,19.57845357509532,19.57845357509532,,19.57845357509532,19.57845357509532,19.57845357509532,,14.65497235974417,14.65497289,14.65497289,,,14.65497289,14.65497289,14.65497289,,14.65494951994532,14.65492614631375,14.65492614631375,,14.65492614631375,14.65492614631375,14.50139159200654,,21.83498697,21.83498697,21.83498697,,,21.83498697,21.83498697,21.83498697,,21.83498697,21.83498697,21.83498697,,21.83498697,21.83498697,21.99835511847179,,19.97375680619329,19.95088794883412,19.95088794883412,,,19.95088794883412,19.95088794883412,19.97775547525895,,19.97775547525895,19.97775547525895,19.97775547525895,,19.97775547525895,19.97775547525895,19.97775547525895,,12.71898853390937,12.74047861634671,12.74047861634671,,,12.74047861634671,12.74047861634671,12.71523178807947,,12.71523178807947,12.71523178807947,12.71523178807947,,12.71523178807947,12.71523178807947,12.71523178807947,,11.33960047003525,11.33960047003525,11.33960047003525,,,11.33960047003525,11.33960047003525,11.33960047003525,,11.33960047003525,11.33960047003525,11.33960047003525,,11.33960047003525,11.33960047003525,11.33960047003525,,0,0,0,,,0,18.36411609498681,18.36411609498681,,18.36411609498681,18.36411609498681,18.36411609498681,,18.36411609498681,18.36411609498681,18.36411609498681,,18.36411609498681,18.36411609498681,18.36411609498681,,,18.36411609498681,11.14578689255461,11.14578689255461,,11.14578689255461,11.14578689255461,11.14578689255461,,11.14578689255461,11.14578689255461,11.14578689255461,,11.15934686364467,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP11.WGT.M,EGY.CPI.CP11.WGT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Restaurants and hotels,Weight,Monthly,Units,,,4.271,4.271,4.271,,4.271,4.271,4.271,,4.271,4.271,4.271,,4.271,4.271,4.271,,,4.271,4.271,4.271,,4.271,4.271,4.271,,4.271,4.271,4.271,,4.271,4.271,4.271,,,4.271,4.271,4.271,,4.271,4.271,4.271,,4.271,4.271,4.271,,4.271,4.271,4.271,,,4.271,4.271,4.271,,4.271,4.271,4.271,,4.271,4.271,4.271,,4.271,4.271,4.271,,,4.271,4.271,4.271,,4.271,4.271,4.271,,4.271,4.271,4.271,,4.271,4.271,4.271,,,4.271,4.271,4.271,,4.271,4.271,4.271,,4.271,4.271,4.271,,4.271,4.271,4.271,,,4.271,4.271,4.271,,4.271,4.271,4.271,,4.271,4.271,4.271,,4.271,4.271,4.271,,,4.271,4.271,4.271,,4.271,4.271,4.271,,4.271,4.271,4.271,,4.271,4.271,4.271,,,4.271,4.271,4.271,,4.271,4.271,4.271,,4.27,4.27,4.271,,4.271,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP03.POP_PCH_PA_PT.M,EGY.CPI.CP03.POP_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Clothing and footwear,"Period average, Period-over-period percent change",Monthly,Units,,,0,0,0,,0,0,12.13697334236682,,0.9130401909859788,0,0,,0,11.62956161932281,0,,,0,-3.65347976,0,,4.606499669309969,0.2737488823037839,0.9238060647234022,,1.468441004276041,-0.783029789,0.2779331991616679,,0.8023016259633654,2.624152002899386,0.9921774771304353,,,0.022980682,-1.584470416,0.016971015,,2.603596585610024,1.075736172719334,0.6877763207867061,,0.1701302642982052,-0.89679339,-0.056878863,,0.3195265748278272,2.056928718545671,-0.51303988,,,0.1640608694019484,-1.903390103,-0.071622256,,0.6601541405863084,0.564637535,1.944783879261093,,-0.649759903,-0.482639369,0.2174447607343083,,1.626063465950185,0.9656962372054692,-1.210053292,,,-0.171932885,-0.762029002,-0.293037287,,1.419110690633869,1.399253731343284,-0.27598896,,0,-0.092250923,-0.738688827,,0.372093023,1.668211306765524,0.1823154056517776,,,0.545950864,0,-0.090497738,,3.985507246376812,1.742160278745645,1.113013698630137,,0.9314140558848434,1.006711409395973,1.162790697674419,,2.216748768472906,1.365461847389558,1.426307448494453,,,2.03125,1.607963246554364,0.9796533534287867,,3.059701492537313,2.389572773352643,1.060820367751061,,0.6298110566829951,0.5563282336578581,1.659751037344398,,-0.204081633,1.976823449216087,1.871657754010695,,,1.443569553805774,3.104786545924968,1.254705144291092,,7.496902106567534,1.440922190201729,2.670454545454545,,1.272827891532928,0.2185792349726776,0.7088331515812432,,0.2165674066053059,2.215018908698001,1.321353065539112,,,1.721439749608764,0.3076923076923077,1.533742331288344,,2.567975831,2.012763868433972,0.8662175168431184,,0.2862595419847328,0.1902949571836346,0.8072174738841406,,0.8506282356227037,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP10.WGT.M,EGY.CPI.CP10.WGT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Education,Weight,Monthly,Units,,,4.395,4.395,4.395,,4.395,4.395,4.395,,4.395,4.395,4.395,,4.395,4.395,4.395,,,4.395,4.395,4.395,,4.395,4.395,4.395,,4.395,4.395,4.395,,4.395,4.395,4.395,,,4.395,4.395,4.395,,4.395,4.395,4.395,,4.395,4.395,4.395,,4.395,4.395,4.395,,,4.395,4.395,4.395,,4.395,4.395,4.395,,4.395,4.395,4.395,,4.395,4.395,4.395,,,4.395,4.395,4.395,,4.395,4.395,4.395,,4.395,4.395,4.395,,4.395,4.395,4.395,,,4.395,4.395,4.395,,4.395,4.395,4.395,,4.395,4.395,4.395,,4.395,4.395,4.395,,,4.395,4.395,4.395,,4.395,4.395,4.395,,4.395,4.395,4.395,,4.395,4.395,4.395,,,4.395,4.395,4.395,,4.395,4.395,4.395,,4.395,4.395,4.395,,4.395,4.395,4.395,,,4.395,4.395,4.395,,4.395,4.395,4.395,,4.4,4.4,4.395,,4.395,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP06.POP_PCH_PA_PT.M,EGY.CPI.CP06.POP_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Health,"Period average, Period-over-period percent change",Monthly,Units,,,0,1.997264875474126,0,,0,0,0,,7.587332500365603,0,0,,0,0,0,,,0,0,0,,-0.049579743,3.441871863074398,0.026846469,,0.403488109,0.1158591925045137,0.023390191,,0.2295939450029428,0.1933348722421503,0.066490658,,,0.53907098,0.3122817876103988,0.1574413604166611,,0.137348403,3.330823981362756,0.1153074918090871,,0.192439207,2.024304807722749,3.486446038583766,,0.6616700884588711,0.1487230508974089,0.2013965484456333,,,0.3981085683851395,0.1518865385814058,0.2964009922308055,,0.2026208709877475,0.1587671702971254,0.8371022571100068,,0.4092568742543175,2.413756282460841,0.3342889961308779,,0.069318329,0.060420843,0.038007316,,,0.2430608037942764,0.062952307,0.2111855562980664,,0.085106383,0.085034014,0.2548853016142736,,0.084745763,0.084674005,0.338409475,,0.1686340640809444,0.8417508417508418,0.1669449081803005,,,0.3333333333333333,0.1661129568106312,0.4145936981757877,,0.4128819157720892,0.6578947368421053,0.4901960784313725,,0.8130081300813008,0.7258064516129032,1.761409127301841,,1.022816679779701,3.738317757009346,1.201201201201201,,,1.854599407,1.893663510560816,1.143674052894925,,0.35335689,0.5633802816901408,1.400560224089636,,4.350828729281768,0.4632693580410324,0.5270092226613966,,0.1310615989515072,0.2617801047120419,0.587467363,,,0.5191434133679429,12.33053582956746,2.528735632183908,,0.5044843049327354,0.2230897936419409,2.782415136338342,,0.1624255549539794,3.837837837837838,1.874023946,,3.219213081246806,0.4455445544554455,4.238541153277477,,,4.822695035460993,0.6765899864682003,0.2240143369175627,,8.225301743406348,5.163155720776539,0.3534956794972506,,0.2348336594911937,0.4295197188598204,0.6220839813374806,,0.1879440596012365,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP11.YOY_PCH_PA_PT.M,EGY.CPI.CP11.YOY_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Restaurants and hotels,"Period average, Year-over-year (YOY) percent change",Monthly,Units,,,32.51697310938682,33.44551617041644,29.59552829954993,,28.28555265354881,24.40741978569582,24.48382430960477,,34.95654468836184,34.95654468836184,28.09605052,,26.16207265393103,20.35536272763778,16.34131020477636,,,13.71277066428482,11.95105763688336,11.08328793077357,,10.75758055206962,11.15109502375781,12.88344601939607,,7.756272524301734,8.768389405571513,9.350855594362958,,9.568193660967795,10.04009091819547,10.38895211662923,,,11.40809100768642,12.03739993546492,12.57972034648042,,12.05856162605768,13.89317830596214,12.87133804910358,,10.67017028494266,9.976420722553184,9.711715005307553,,11.54814999801779,11.39816425150557,10.90489430696721,,,10.27399008065472,10.62101237032867,10.62740954675251,,10.64362157668181,8.652580888322544,7.926116948198931,,8.894450983,8.685567967416316,8.432325356,,6.708893086464848,6.757658499117154,6.876046476903503,,,6.653887409617885,5.558162289440017,5.176461305601006,,4.961215651607252,4.968339230293516,4.609742607517849,,1.775942982419372,1.831521620697175,2.285048454353278,,2.054146501430397,2.643830161630666,3.001468066241297,,,3.367397874,4.206347065654916,10.78098471986418,,13.06191687871077,15.91871295512278,17.66694843617921,,18.90295358649789,20.97725358045493,24.97904442581727,,28.39195979899497,30.78838174273859,33.08519437551696,,,42.22222222222222,50.16313214,46.13026819923372,,46.73668417104276,46.74945215485756,46.91091954022989,,48.82895670688432,46.58774373259053,43.05835010060362,,42.40052185257665,39.65736040609137,40.58421379738968,,,32.75462962962963,40.30418251,39.69585736759308,,38.65030674846626,35.73917371826779,34.71882640586797,,34.04864091559371,35.91448931,35.95874355368026,,34.35639028859368,33.80281690140845,32.13969938107869,,,31.64777680906713,17.57646148,14.97747747747748,,16.92477876106195,17.93179317931793,17.27767695099819,,15.22589826,13.80636141209367,13.31034482758621,,12.49312215015786,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP04.YOY_PCH_PA_PT.M,EGY.CPI.CP04.YOY_PCH_PA_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),"Housing, water, electricity, gas and other fuels","Period average, Year-over-year (YOY) percent change",Monthly,Units,,,9.211247397524576,7.787232647118899,7.696401266492119,,7.696401266492119,7.696401266492119,7.696401266492119,,9.921475717829252,8.079078073700964,13.72767950616616,,13.61912952616118,11.79812314854888,11.79812314854888,,,10.83591060400036,10.62441269641577,10.62441269641577,,10.58277879410348,10.63282888681094,18.35500201629769,,21.95120571816667,18.83535356115862,14.82858723873509,,14.81888554176806,14.80784855306699,14.92165870945335,,,14.93119506172378,14.93198160416987,14.92418116787573,,15.03421287447881,15.01223838124529,7.51307946,,9.843639359183288,8.226767330134547,4.330638685629154,,4.413685000916833,4.679062184533212,4.582818721103987,,,4.569568038,4.651061309,4.770393962751876,,5.114623854,5.020613706891448,5.653488458056264,,0.4602615657487149,0.4428257499321241,4.587418696141868,,4.794652347539059,4.316727439689916,4.429668546389773,,,4.271734442,4.674958474786253,4.305130202645566,,3.903213123605803,4.538209630162168,3.812977599403771,,4.104262675806513,4.003199112982867,3.379219220248915,,3.101434559871578,3.779132051915548,4.208483588952734,,,4.698573124040124,4.304344736008672,4.653284671532847,,5.565693430656934,7.350272232,7.629427792915531,,5.230496453900709,5.585106382978723,6.117021276595745,,6.471631205673759,6.443071491615181,6.496927129060579,,,6.637554585152838,7.853403141361257,8.369659982563208,,8.038029386343993,6.339814032121724,6.582278481012658,,6.823925863521483,7.136859781696054,7.101086048,,7.243963363863447,7.048092868988391,6.760098928276999,,,9.5004095,9.951456310679612,9.734513274336283,,10.16,9.936406995230525,9.897070467141726,,9.858044164037855,9.561128526645768,14.04056162,,15.29503105590062,16.49883810999225,17.06563706563707,,,14.21091997008227,12.80353200883002,12.97653958944282,,13.94335511982571,14.38900939985539,15.63400576368876,,15.93682699210337,16.23748211731044,18.12585499316005,,27.10045056204714,,
IMF.STA:CPI(5.0.0),EGY.CPI.CP11.WGT_PT.M,EGY.CPI.CP11.WGT_PT.M,"Egypt, Arab Republic of",Consumer price index (CPI),Restaurants and hotels,"Weight, Percent",Monthly,Units,,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270957290427096,4.270957290427096,4.270957290427096,,4.270427043,4.270427043,4.270957290427096,,4.270957290427096,,
