id,region,ticker,date,value_usd
818,china,gdp,2018-03-28,20203570000000.0
819,china,gdp,2018-03-29,20203570000000.0
820,china,gdp,2018-03-30,20203570000000.0
821,china,gdp,2018-03-31,20203570000000.0
822,china,gdp,2018-04-01,22396220000000.0
823,china,gdp,2018-04-02,22396220000000.0
824,china,gdp,2018-04-03,22396220000000.0
825,china,gdp,2018-04-04,22396220000000.0
826,china,gdp,2018-04-05,22396220000000.0
827,china,gdp,2018-04-06,22396220000000.0
828,china,gdp,2018-04-07,22396220000000.0
829,china,gdp,2018-04-08,22396220000000.0
830,china,gdp,2018-04-09,22396220000000.0
831,china,gdp,2018-04-10,22396220000000.0
832,china,gdp,2018-04-11,22396220000000.0
833,china,gdp,2018-04-12,22396220000000.0
834,china,gdp,2018-04-13,22396220000000.0
835,china,gdp,2018-04-14,22396220000000.0
836,china,gdp,2018-04-15,22396220000000.0
837,china,gdp,2018-04-16,22396220000000.0
838,china,gdp,2018-04-17,22396220000000.0
839,china,gdp,2018-04-18,22396220000000.0
840,china,gdp,2018-04-19,22396220000000.0
841,china,gdp,2018-04-20,22396220000000.0
842,china,gdp,2018-04-21,22396220000000.0
843,china,gdp,2018-04-22,22396220000000.0
844,china,gdp,2018-04-23,22396220000000.0
845,china,gdp,2018-04-24,22396220000000.0
846,china,gdp,2018-04-25,22396220000000.0
847,china,gdp,2018-04-26,22396220000000.0
848,china,gdp,2018-04-27,22396220000000.0
849,china,gdp,2018-04-28,22396220000000.0
850,china,gdp,2018-04-29,22396220000000.0
851,china,gdp,2018-04-30,22396220000000.0
852,china,gdp,2018-05-01,22396220000000.0
853,china,gdp,2018-05-02,22396220000000.0
854,china,gdp,2018-05-03,22396220000000.0
855,china,gdp,2018-05-04,22396220000000.0
856,china,gdp,2018-05-05,22396220000000.0
857,china,gdp,2018-05-06,22396220000000.0
858,china,gdp,2018-05-07,22396220000000.0
859,china,gdp,2018-05-08,22396220000000.0
860,china,gdp,2018-05-09,22396220000000.0
861,china,gdp,2018-05-10,22396220000000.0
862,china,gdp,2018-05-11,22396220000000.0
863,china,gdp,2018-05-12,22396220000000.0
864,china,gdp,2018-05-13,22396220000000.0
865,china,gdp,2018-05-14,22396220000000.0
866,china,gdp,2018-05-15,22396220000000.0
867,china,gdp,2018-05-16,22396220000000.0
868,china,gdp,2018-05-17,22396220000000.0
869,china,gdp,2018-05-18,22396220000000.0
870,china,gdp,2018-05-19,22396220000000.0
871,china,gdp,2018-05-20,22396220000000.0
872,china,gdp,2018-05-21,22396220000000.0
873,china,gdp,2018-05-22,22396220000000.0
874,china,gdp,2018-05-23,22396220000000.0
875,china,gdp,2018-05-24,22396220000000.0
876,china,gdp,2018-05-25,22396220000000.0
877,china,gdp,2018-05-26,22396220000000.0
878,china,gdp,2018-05-27,22396220000000.0
879,china,gdp,2018-05-28,22396220000000.0
880,china,gdp,2018-05-29,22396220000000.0
881,china,gdp,2018-05-30,22396220000000.0
882,china,gdp,2018-05-31,22396220000000.0
883,china,gdp,2018-06-01,22396220000000.0
884,china,gdp,2018-06-02,22396220000000.0
885,china,gdp,2018-06-03,22396220000000.0
886,china,gdp,2018-06-04,22396220000000.0
887,china,gdp,2018-06-05,22396220000000.0
888,china,gdp,2018-06-06,22396220000000.0
889,china,gdp,2018-06-07,22396220000000.0
890,china,gdp,2018-06-08,22396220000000.0
891,china,gdp,2018-06-09,22396220000000.0
892,china,gdp,2018-06-10,22396220000000.0
893,china,gdp,2018-06-11,22396220000000.0
894,china,gdp,2018-06-12,22396220000000.0
895,china,gdp,2018-06-13,22396220000000.0
896,china,gdp,2018-06-14,22396220000000.0
897,china,gdp,2018-06-15,22396220000000.0
898,china,gdp,2018-06-16,22396220000000.0
899,china,gdp,2018-06-17,22396220000000.0
900,china,gdp,2018-06-18,22396220000000.0
901,china,gdp,2018-06-19,22396220000000.0
902,china,gdp,2018-06-20,22396220000000.0
903,china,gdp,2018-06-21,22396220000000.0
904,china,gdp,2018-06-22,22396220000000.0
905,china,gdp,2018-06-23,22396220000000.0
906,china,gdp,2018-06-24,22396220000000.0
907,china,gdp,2018-06-25,22396220000000.0
908,china,gdp,2018-06-26,22396220000000.0
909,china,gdp,2018-06-27,22396220000000.0
910,china,gdp,2018-06-28,22396220000000.0
911,china,gdp,2018-06-29,22396220000000.0
912,china,gdp,2018-06-30,22396220000000.0
913,china,gdp,2018-07-01,23447430000000.0
914,china,gdp,2018-07-02,23447430000000.0
915,china,gdp,2018-07-03,23447430000000.0
916,china,gdp,2018-07-04,23447430000000.0
917,china,gdp,2018-07-05,23447430000000.0
918,china,gdp,2018-07-06,23447430000000.0
919,china,gdp,2018-07-07,23447430000000.0
920,china,gdp,2018-07-08,23447430000000.0
921,china,gdp,2018-07-09,23447430000000.0
922,china,gdp,2018-07-10,23447430000000.0
923,china,gdp,2018-07-11,23447430000000.0
924,china,gdp,2018-07-12,23447430000000.0
925,china,gdp,2018-07-13,23447430000000.0
926,china,gdp,2018-07-14,23447430000000.0
927,china,gdp,2018-07-15,23447430000000.0
928,china,gdp,2018-07-16,23447430000000.0
929,china,gdp,2018-07-17,23447430000000.0
930,china,gdp,2018-07-18,23447430000000.0
931,china,gdp,2018-07-19,23447430000000.0
932,china,gdp,2018-07-20,23447430000000.0
933,china,gdp,2018-07-21,23447430000000.0
934,china,gdp,2018-07-22,23447430000000.0
935,china,gdp,2018-07-23,23447430000000.0
936,china,gdp,2018-07-24,23447430000000.0
937,china,gdp,2018-07-25,23447430000000.0
938,china,gdp,2018-07-26,23447430000000.0
939,china,gdp,2018-07-27,23447430000000.0
940,china,gdp,2018-07-28,23447430000000.0
941,china,gdp,2018-07-29,23447430000000.0
942,china,gdp,2018-07-30,23447430000000.0
943,china,gdp,2018-07-31,23447430000000.0
944,china,gdp,2018-08-01,23447430000000.0
945,china,gdp,2018-08-02,23447430000000.0
946,china,gdp,2018-08-03,23447430000000.0
947,china,gdp,2018-08-04,23447430000000.0
948,china,gdp,2018-08-05,23447430000000.0
949,china,gdp,2018-08-06,23447430000000.0
950,china,gdp,2018-08-07,23447430000000.0
951,china,gdp,2018-08-08,23447430000000.0
952,china,gdp,2018-08-09,23447430000000.0
953,china,gdp,2018-08-10,23447430000000.0
954,china,gdp,2018-08-11,23447430000000.0
955,china,gdp,2018-08-12,23447430000000.0
956,china,gdp,2018-08-13,23447430000000.0
957,china,gdp,2018-08-14,23447430000000.0
958,china,gdp,2018-08-15,23447430000000.0
959,china,gdp,2018-08-16,23447430000000.0
960,china,gdp,2018-08-17,23447430000000.0
961,china,gdp,2018-08-18,23447430000000.0
962,china,gdp,2018-08-19,23447430000000.0
963,china,gdp,2018-08-20,23447430000000.0
964,china,gdp,2018-08-21,23447430000000.0
965,china,gdp,2018-08-22,23447430000000.0
966,china,gdp,2018-08-23,23447430000000.0
967,china,gdp,2018-08-24,23447430000000.0
968,china,gdp,2018-08-25,23447430000000.0
969,china,gdp,2018-08-26,23447430000000.0
970,china,gdp,2018-08-27,23447430000000.0
971,china,gdp,2018-08-28,23447430000000.0
972,china,gdp,2018-08-29,23447430000000.0
973,china,gdp,2018-08-30,23447430000000.0
974,china,gdp,2018-08-31,23447430000000.0
975,china,gdp,2018-09-01,23447430000000.0
976,china,gdp,2018-09-02,23447430000000.0
977,china,gdp,2018-09-03,23447430000000.0
978,china,gdp,2018-09-04,23447430000000.0
979,china,gdp,2018-09-05,23447430000000.0
980,china,gdp,2018-09-06,23447430000000.0
981,china,gdp,2018-09-07,23447430000000.0
982,china,gdp,2018-09-08,23447430000000.0
983,china,gdp,2018-09-09,23447430000000.0
984,china,gdp,2018-09-10,23447430000000.0
985,china,gdp,2018-09-11,23447430000000.0
986,china,gdp,2018-09-12,23447430000000.0
987,china,gdp,2018-09-13,23447430000000.0
988,china,gdp,2018-09-14,23447430000000.0
989,china,gdp,2018-09-15,23447430000000.0
990,china,gdp,2018-09-16,23447430000000.0
991,china,gdp,2018-09-17,23447430000000.0
992,china,gdp,2018-09-18,23447430000000.0
993,china,gdp,2018-09-19,23447430000000.0
994,china,gdp,2018-09-20,23447430000000.0
995,china,gdp,2018-09-21,23447430000000.0
996,china,gdp,2018-09-22,23447430000000.0
997,china,gdp,2018-09-23,23447430000000.0
998,china,gdp,2018-09-24,23447430000000.0
999,china,gdp,2018-09-25,23447430000000.0
1000,china,gdp,2018-09-26,23447430000000.0
1001,china,gdp,2018-09-27,23447430000000.0
1002,china,gdp,2018-09-28,23447430000000.0
1003,china,gdp,2018-09-29,23447430000000.0
1004,china,gdp,2018-09-30,23447430000000.0
1005,china,gdp,2018-10-01,25880890000000.0
1006,china,gdp,2018-10-02,25880890000000.0
1007,china,gdp,2018-10-03,25880890000000.0
1008,china,gdp,2018-10-04,25880890000000.0
1009,china,gdp,2018-10-05,25880890000000.0
1010,china,gdp,2018-10-06,25880890000000.0
1011,china,gdp,2018-10-07,25880890000000.0
1012,china,gdp,2018-10-08,25880890000000.0
1013,china,gdp,2018-10-09,25880890000000.0
1014,china,gdp,2018-10-10,25880890000000.0
1015,china,gdp,2018-10-11,25880890000000.0
1016,china,gdp,2018-10-12,25880890000000.0
1017,china,gdp,2018-10-13,25880890000000.0
1018,china,gdp,2018-10-14,25880890000000.0
1019,china,gdp,2018-10-15,25880890000000.0
1020,china,gdp,2018-10-16,25880890000000.0
1021,china,gdp,2018-10-17,25880890000000.0
1022,china,gdp,2018-10-18,25880890000000.0
1023,china,gdp,2018-10-19,25880890000000.0
1024,china,gdp,2018-10-20,25880890000000.0
1025,china,gdp,2018-10-21,25880890000000.0
1026,china,gdp,2018-10-22,25880890000000.0
1027,china,gdp,2018-10-23,25880890000000.0
1028,china,gdp,2018-10-24,25880890000000.0
1029,china,gdp,2018-10-25,25880890000000.0
1030,china,gdp,2018-10-26,25880890000000.0
1031,china,gdp,2018-10-27,25880890000000.0
1032,china,gdp,2018-10-28,25880890000000.0
1033,china,gdp,2018-10-29,25880890000000.0
1034,china,gdp,2018-10-30,25880890000000.0
1035,china,gdp,2018-10-31,25880890000000.0
1036,china,gdp,2018-11-01,25880890000000.0
1037,china,gdp,2018-11-02,25880890000000.0
1038,china,gdp,2018-11-03,25880890000000.0
1039,china,gdp,2018-11-04,25880890000000.0
1040,china,gdp,2018-11-05,25880890000000.0
1041,china,gdp,2018-11-06,25880890000000.0
1042,china,gdp,2018-11-07,25880890000000.0
1043,china,gdp,2018-11-08,25880890000000.0
1044,china,gdp,2018-11-09,25880890000000.0
1045,china,gdp,2018-11-10,25880890000000.0
1046,china,gdp,2018-11-11,25880890000000.0
1047,china,gdp,2018-11-12,25880890000000.0
1048,china,gdp,2018-11-13,25880890000000.0
1049,china,gdp,2018-11-14,25880890000000.0
1050,china,gdp,2018-11-15,25880890000000.0
1051,china,gdp,2018-11-16,25880890000000.0
1052,china,gdp,2018-11-17,25880890000000.0
1053,china,gdp,2018-11-18,25880890000000.0
1054,china,gdp,2018-11-19,25880890000000.0
1055,china,gdp,2018-11-20,25880890000000.0
1056,china,gdp,2018-11-21,25880890000000.0
1057,china,gdp,2018-11-22,25880890000000.0
1058,china,gdp,2018-11-23,25880890000000.0
1059,china,gdp,2018-11-24,25880890000000.0
1060,china,gdp,2018-11-25,25880890000000.0
1061,china,gdp,2018-11-26,25880890000000.0
1062,china,gdp,2018-11-27,25880890000000.0
1063,china,gdp,2018-11-28,25880890000000.0
1064,china,gdp,2018-11-29,25880890000000.0
1065,china,gdp,2018-11-30,25880890000000.0
1066,china,gdp,2018-12-01,25880890000000.0
1067,china,gdp,2018-12-02,25880890000000.0
1068,china,gdp,2018-12-03,25880890000000.0
1069,china,gdp,2018-12-04,25880890000000.0
1070,china,gdp,2018-12-05,25880890000000.0
1071,china,gdp,2018-12-06,25880890000000.0
1072,china,gdp,2018-12-07,25880890000000.0
1073,china,gdp,2018-12-08,25880890000000.0
1074,china,gdp,2018-12-09,25880890000000.0
1075,china,gdp,2018-12-10,25880890000000.0
1076,china,gdp,2018-12-11,25880890000000.0
1077,china,gdp,2018-12-12,25880890000000.0
1078,china,gdp,2018-12-13,25880890000000.0
1079,china,gdp,2018-12-14,25880890000000.0
1080,china,gdp,2018-12-15,25880890000000.0
1081,china,gdp,2018-12-16,25880890000000.0
1082,china,gdp,2018-12-17,25880890000000.0
1083,china,gdp,2018-12-18,25880890000000.0
1084,china,gdp,2018-12-19,25880890000000.0
1085,china,gdp,2018-12-20,25880890000000.0
1086,china,gdp,2018-12-21,25880890000000.0
1087,china,gdp,2018-12-22,25880890000000.0
1088,china,gdp,2018-12-23,25880890000000.0
1089,china,gdp,2018-12-24,25880890000000.0
1090,china,gdp,2018-12-25,25880890000000.0
1091,china,gdp,2018-12-26,25880890000000.0
1092,china,gdp,2018-12-27,25880890000000.0
1093,china,gdp,2018-12-28,25880890000000.0
1094,china,gdp,2018-12-29,25880890000000.0
1095,china,gdp,2018-12-30,25880890000000.0
1096,china,gdp,2018-12-31,25880890000000.0
1097,china,gdp,2019-01-01,21716830000000.0
1098,china,gdp,2019-01-02,21716830000000.0
1099,china,gdp,2019-01-03,21716830000000.0
1100,china,gdp,2019-01-04,21716830000000.0
1101,china,gdp,2019-01-05,21716830000000.0
1102,china,gdp,2019-01-06,21716830000000.0
1103,china,gdp,2019-01-07,21716830000000.0
1104,china,gdp,2019-01-08,21716830000000.0
1105,china,gdp,2019-01-09,21716830000000.0
1106,china,gdp,2019-01-10,21716830000000.0
1107,china,gdp,2019-01-11,21716830000000.0
1108,china,gdp,2019-01-12,21716830000000.0
1109,china,gdp,2019-01-13,21716830000000.0
1110,china,gdp,2019-01-14,21716830000000.0
1111,china,gdp,2019-01-15,21716830000000.0
1112,china,gdp,2019-01-16,21716830000000.0
1113,china,gdp,2019-01-17,21716830000000.0
1114,china,gdp,2019-01-18,21716830000000.0
1115,china,gdp,2019-01-19,21716830000000.0
1116,china,gdp,2019-01-20,21716830000000.0
1117,china,gdp,2019-01-21,21716830000000.0
1118,china,gdp,2019-01-22,21716830000000.0
1119,china,gdp,2019-01-23,21716830000000.0
1120,china,gdp,2019-01-24,21716830000000.0
1121,china,gdp,2019-01-25,21716830000000.0
1122,china,gdp,2019-01-26,21716830000000.0
1123,china,gdp,2019-01-27,21716830000000.0
1124,china,gdp,2019-01-28,21716830000000.0
1125,china,gdp,2019-01-29,21716830000000.0
1126,china,gdp,2019-01-30,21716830000000.0
1127,china,gdp,2019-01-31,21716830000000.0
1128,china,gdp,2019-02-01,21716830000000.0
1129,china,gdp,2019-02-02,21716830000000.0
1130,china,gdp,2019-02-03,21716830000000.0
1131,china,gdp,2019-02-04,21716830000000.0
1132,china,gdp,2019-02-05,21716830000000.0
1133,china,gdp,2019-02-06,21716830000000.0
1134,china,gdp,2019-02-07,21716830000000.0
1135,china,gdp,2019-02-08,21716830000000.0
1136,china,gdp,2019-02-09,21716830000000.0
1137,china,gdp,2019-02-10,21716830000000.0
1138,china,gdp,2019-02-11,21716830000000.0
1139,china,gdp,2019-02-12,21716830000000.0
1140,china,gdp,2019-02-13,21716830000000.0
1141,china,gdp,2019-02-14,21716830000000.0
1142,china,gdp,2019-02-15,21716830000000.0
1143,china,gdp,2019-02-16,21716830000000.0
1144,china,gdp,2019-02-17,21716830000000.0
1145,china,gdp,2019-02-18,21716830000000.0
1146,china,gdp,2019-02-19,21716830000000.0
1147,china,gdp,2019-02-20,21716830000000.0
1148,china,gdp,2019-02-21,21716830000000.0
1149,china,gdp,2019-02-22,21716830000000.0
1150,china,gdp,2019-02-23,21716830000000.0
1151,china,gdp,2019-02-24,21716830000000.0
1152,china,gdp,2019-02-25,21716830000000.0
1153,china,gdp,2019-02-26,21716830000000.0
1154,china,gdp,2019-02-27,21716830000000.0
1155,china,gdp,2019-02-28,21716830000000.0
1156,china,gdp,2019-03-01,21716830000000.0
1157,china,gdp,2019-03-02,21716830000000.0
1158,china,gdp,2019-03-03,21716830000000.0
1159,china,gdp,2019-03-04,21716830000000.0
1160,china,gdp,2019-03-05,21716830000000.0
1161,china,gdp,2019-03-06,21716830000000.0
1162,china,gdp,2019-03-07,21716830000000.0
1163,china,gdp,2019-03-08,21716830000000.0
1164,china,gdp,2019-03-09,21716830000000.0
1165,china,gdp,2019-03-10,21716830000000.0
1166,china,gdp,2019-03-11,21716830000000.0
1167,china,gdp,2019-03-12,21716830000000.0
1168,china,gdp,2019-03-13,21716830000000.0
1169,china,gdp,2019-03-14,21716830000000.0
1170,china,gdp,2019-03-15,21716830000000.0
1171,china,gdp,2019-03-16,21716830000000.0
1172,china,gdp,2019-03-17,21716830000000.0
1173,china,gdp,2019-03-18,21716830000000.0
1174,china,gdp,2019-03-19,21716830000000.0
1175,china,gdp,2019-03-20,21716830000000.0
1176,china,gdp,2019-03-21,21716830000000.0
1177,china,gdp,2019-03-22,21716830000000.0
1178,china,gdp,2019-03-23,21716830000000.0
1179,china,gdp,2019-03-24,21716830000000.0
1180,china,gdp,2019-03-25,21716830000000.0
1181,china,gdp,2019-03-26,21716830000000.0
1182,china,gdp,2019-03-27,21716830000000.0
1183,china,gdp,2019-03-28,21716830000000.0
1184,china,gdp,2019-03-29,21716830000000.0
1185,china,gdp,2019-03-30,21716830000000.0
1186,china,gdp,2019-03-31,21716830000000.0
1187,china,gdp,2019-04-01,24150260000000.0
1188,china,gdp,2019-04-02,24150260000000.0
1189,china,gdp,2019-04-03,24150260000000.0
1190,china,gdp,2019-04-04,24150260000000.0
1191,china,gdp,2019-04-05,24150260000000.0
1192,china,gdp,2019-04-06,24150260000000.0
1193,china,gdp,2019-04-07,24150260000000.0
1194,china,gdp,2019-04-08,24150260000000.0
1195,china,gdp,2019-04-09,24150260000000.0
1196,china,gdp,2019-04-10,24150260000000.0
1197,china,gdp,2019-04-11,24150260000000.0
1198,china,gdp,2019-04-12,24150260000000.0
