Price,Open,High,Low,Close,Volume
Ticker,^HSI,^HSI,^HSI,^HSI,^HSI
Date,,,,,
1/20/2021,29794.41016,29993.4707,29676.53906,29962.4707,3937800000.00
1/21/2021,29951.7793,30135.5,29745.86914,29927.75977,3004900000.00
1/22/2021,29809.23047,29862.89063,29413.51953,29447.84961,3381700000.00
1/25/2021,29677.30078,30191.16016,29673.25977,30159.00977,3066500000.00
1/26/2021,29892.84961,29965.10938,29345.74023,29391.25977,4810700000.00
1/27/2021,29556.58008,29636.63086,29194.36914,29297.5293,3809000000.00
1/28/2021,28914.84961,29191.67969,28467.00977,28550.76953,2993500000.00
1/29/2021,28826.17969,28972.06055,28259.73047,28283.71094,3196800000.00
2/1/2021,28457.84961,28982.76953,28382.25977,28892.85938,2464300000.00
2/2/2021,29378.11914,29511,29198.85938,29248.69922,2739200000.00
2/3/2021,29305.41016,29312,28967.00977,29307.46094,2681400000.00
2/4/2021,29093.53906,29409,28775.38086,29113.5,3032200000.00
2/5/2021,29305.08984,29495.64063,29184.08984,29288.67969,2675300000.00
2/8/2021,29629.08008,29706.08008,29293.64063,29319.4707,2196700000.00
2/9/2021,29442.5,29527.66992,29263.98047,29476.18945,1851000000.00
2/10/2021,29796.18945,30075.5,29732.23047,30038.7207,1998300000.00
2/11/2021,29995.2793,30184.16992,29828.61914,30173.57031,1192100000.00
2/16/2021,30675.82031,30793.48047,30497.40039,30746.66016,3269700000.00
2/17/2021,30636.36914,31168.30078,30503.46094,31084.93945,3144000000.00
2/18/2021,31183.35938,31183.35938,30570.55078,30595.26953,3687600000.00
2/19/2021,30483.46094,30720.15039,30099.71094,30644.73047,3317200000.00
2/22/2021,31071.60938,31071.60938,30298.58008,30319.83008,4449900000.00
2/23/2021,30189.9707,30948.4707,30126.40039,30632.64063,4605700000.00
2/24/2021,30702.65039,30792.88086,29532.67969,29718.24023,4846300000.00
2/25/2021,30174.2207,30453.11914,29833.05078,30074.16992,3663900000.00
2/26/2021,29412.13086,29579.66992,28980.21094,28980.21094,4126400000.00
3/1/2021,29457.89063,29550.75,29195.9707,29452.57031,2629100000.00
3/2/2021,29708.39063,29765.96094,28957.31055,29095.85938,2895800000.00
3/3/2021,29249.42969,29912,29183.58984,29880.41992,3228600000.00
3/4/2021,29525.48047,29597.16016,29102.09961,29236.78906,2957900000.00
3/5/2021,28667.14063,29397.26953,28513.13086,29098.28906,3996700000.00
3/8/2021,29362.58984,29386.33008,28422.26953,28540.83008,4906900000.00
3/9/2021,28665.25977,29047.13086,28326.13086,28773.23047,4377900000.00
3/10/2021,29255.36914,29255.36914,28710.91016,28907.51953,2842800000.00
3/11/2021,28909.98047,29412.41992,28893.21094,29385.60938,3604300000.00
3/12/2021,29550.36914,29550.36914,28707.34961,28739.7207,3557200000.00
3/15/2021,28923.94922,29178.99023,28612.74023,28833.75977,3096700000.00
3/16/2021,29036.82031,29118.61914,28872.40039,29027.68945,2351600000.00
3/17/2021,28992.24023,29180.00977,28780.23047,29034.11914,1901300000.00
3/18/2021,29317.60938,29596.58008,29317.60938,29405.7207,2113700000.00
3/19/2021,29158.48047,29271.40039,28737.53906,28990.93945,3814400000.00
3/22/2021,28801.08984,29139.07031,28801.08984,28885.33984,2065800000.00
3/23/2021,29008.01953,29043.17969,28376.2207,28497.38086,2049600000.00
3/24/2021,28437.49023,28457.86914,27827.05078,27918.14063,2689100000.00
