id,region,ticker,date,gpr,event
868,global,gpr,2018-05-17,152.6919708251953,no major event
869,global,gpr,2018-05-18,92.46244812011719,no major event
870,global,gpr,2018-05-19,55.5361442565918,no major event
871,global,gpr,2018-05-20,35.240081787109375,no major event
872,global,gpr,2018-05-21,125.66645050048828,no major event
873,global,gpr,2018-05-22,81.85124206542969,no major event
874,global,gpr,2018-05-23,179.17031860351562,no major event
875,global,gpr,2018-05-24,153.59022521972656,no major event
876,global,gpr,2018-05-25,140.5561981201172,no major event
877,global,gpr,2018-05-26,108.21454620361328,no major event
878,global,gpr,2018-05-27,84.34778594970703,no major event
879,global,gpr,2018-05-28,102.57495880126953,no major event
880,global,gpr,2018-05-29,71.2380142211914,no major event
881,global,gpr,2018-05-30,141.90927124023438,no major event
882,global,gpr,2018-05-31,92.13764190673828,no major event
883,global,gpr,2018-06-01,186.23287963867188,no major event
884,global,gpr,2018-06-02,90.7124252319336,no major event
885,global,gpr,2018-06-03,54.559940338134766,no major event
886,global,gpr,2018-06-04,146.1427001953125,no major event
887,global,gpr,2018-06-05,178.0370330810547,no major event
888,global,gpr,2018-06-06,108.60877227783203,no major event
889,global,gpr,2018-06-07,88.7294921875,no major event
890,global,gpr,2018-06-08,116.16471099853516,no major event
891,global,gpr,2018-06-09,79.71419525146484,no major event
892,global,gpr,2018-06-10,91.42967987060547,no major event
893,global,gpr,2018-06-11,135.01004028320312,no major event
894,global,gpr,2018-06-12,155.8855438232422,no major event
895,global,gpr,2018-06-13,140.87469482421875,no major event
896,global,gpr,2018-06-14,188.4875030517578,no major event
897,global,gpr,2018-06-15,69.98382568359375,no major event
898,global,gpr,2018-06-16,125.56664276123047,no major event
899,global,gpr,2018-06-17,24.537538528442383,no major event
900,global,gpr,2018-06-18,47.07783508300781,no major event
901,global,gpr,2018-06-19,99.42222595214844,no major event
902,global,gpr,2018-06-20,121.3394775390625,no major event
903,global,gpr,2018-06-21,93.59835052490234,no major event
904,global,gpr,2018-06-22,57.31085968017578,no major event
905,global,gpr,2018-06-23,29.68250846862793,no major event
906,global,gpr,2018-06-24,47.90903854370117,no major event
907,global,gpr,2018-06-25,87.7807388305664,no major event
908,global,gpr,2018-06-26,137.2349395751953,no major event
909,global,gpr,2018-06-27,130.60302734375,no major event
910,global,gpr,2018-06-28,88.44233703613281,no major event
911,global,gpr,2018-06-29,141.04144287109375,no major event
912,global,gpr,2018-06-30,38.59983444213867,no major event
913,global,gpr,2018-07-01,59.28532791137695,no major event
914,global,gpr,2018-07-02,123.02521514892578,no major event
915,global,gpr,2018-07-03,146.81739807128906,no major event
916,global,gpr,2018-07-04,49.220916748046875,no major event
917,global,gpr,2018-07-05,119.5712890625,no major event
918,global,gpr,2018-07-06,128.33192443847656,no major event
919,global,gpr,2018-07-07,82.65523529052734,no major event
920,global,gpr,2018-07-08,68.06645965576172,no major event
921,global,gpr,2018-07-09,170.4659423828125,no major event
922,global,gpr,2018-07-10,121.88159942626953,no major event
923,global,gpr,2018-07-11,125.24701690673828,no major event
924,global,gpr,2018-07-12,172.8645782470703,no major event
925,global,gpr,2018-07-13,125.4760513305664,no major event
926,global,gpr,2018-07-14,102.95000457763672,no major event
927,global,gpr,2018-07-15,104.6073989868164,no major event
928,global,gpr,2018-07-16,168.76254272460938,no major event
929,global,gpr,2018-07-17,100.79735565185547,no major event
930,global,gpr,2018-07-18,88.57132720947266,no major event
931,global,gpr,2018-07-19,143.0528564453125,no major event
932,global,gpr,2018-07-20,54.0997200012207,no major event
933,global,gpr,2018-07-21,121.85631561279297,no major event
934,global,gpr,2018-07-22,72.71489715576172,no major event
935,global,gpr,2018-07-23,161.70819091796875,no major event
936,global,gpr,2018-07-24,161.12632751464844,no major event
937,global,gpr,2018-07-25,105.160888671875,no major event
938,global,gpr,2018-07-26,107.8719482421875,no major event
939,global,gpr,2018-07-27,119.3347396850586,no major event
940,global,gpr,2018-07-28,38.48094177246094,no major event
941,global,gpr,2018-07-29,23.49338722229004,no major event
942,global,gpr,2018-07-30,118.85968017578125,no major event
943,global,gpr,2018-07-31,109.94091796875,no major event
944,global,gpr,2018-08-01,140.02928161621094,no major event
945,global,gpr,2018-08-02,121.88159942626953,no major event
946,global,gpr,2018-08-03,147.8824920654297,no major event
947,global,gpr,2018-08-04,84.67708587646484,no major event
948,global,gpr,2018-08-05,53.92552185058594,no major event
949,global,gpr,2018-08-06,162.54562377929688,no major event
950,global,gpr,2018-08-07,200.45794677734375,no major event
951,global,gpr,2018-08-08,129.0610809326172,no major event
952,global,gpr,2018-08-09,170.8864288330078,no major event
953,global,gpr,2018-08-10,121.93501281738281,no major event
954,global,gpr,2018-08-11,156.44570922851562,no major event
955,global,gpr,2018-08-12,85.73704528808594,no major event
956,global,gpr,2018-08-13,142.4760284423828,no major event
957,global,gpr,2018-08-14,136.3998565673828,no major event
958,global,gpr,2018-08-15,111.38750457763672,no major event
959,global,gpr,2018-08-16,128.16482543945312,no major event
960,global,gpr,2018-08-17,107.13349151611328,no major event
961,global,gpr,2018-08-18,54.923404693603516,no major event
962,global,gpr,2018-08-19,57.11323547363281,no major event
963,global,gpr,2018-08-20,106.85701751708984,no major event
964,global,gpr,2018-08-21,152.000732421875,no major event
965,global,gpr,2018-08-22,119.32880401611328,no major event
966,global,gpr,2018-08-23,120.28876495361328,no major event
967,global,gpr,2018-08-24,44.46399688720703,no major event
968,global,gpr,2018-08-25,72.99467468261719,no major event
969,global,gpr,2018-08-26,43.39608383178711,no major event
970,global,gpr,2018-08-27,109.45875549316406,no major event
971,global,gpr,2018-08-28,134.43862915039062,no major event
972,global,gpr,2018-08-29,139.90408325195312,no major event
973,global,gpr,2018-08-30,86.16505432128906,no major event
974,global,gpr,2018-08-31,62.03310012817383,no major event
975,global,gpr,2018-09-01,80.2463150024414,no major event
976,global,gpr,2018-09-02,49.1270637512207,no major event
977,global,gpr,2018-09-03,94.16999053955078,no major event
978,global,gpr,2018-09-04,14.36084270477295,no major event
979,global,gpr,2018-09-05,85.92912292480469,no major event
980,global,gpr,2018-09-06,97.68965911865234,no major event
981,global,gpr,2018-09-07,87.86651611328125,no major event
982,global,gpr,2018-09-08,59.63218307495117,no major event
983,global,gpr,2018-09-09,47.51633834838867,no major event
984,global,gpr,2018-09-10,55.42262268066406,no major event
985,global,gpr,2018-09-11,81.84497833251953,no major event
986,global,gpr,2018-09-12,80.89298248291016,no major event
987,global,gpr,2018-09-13,68.56543731689453,no major event
988,global,gpr,2018-09-14,118.30599212646484,no major event
989,global,gpr,2018-09-15,63.412872314453125,no major event
990,global,gpr,2018-09-16,7.232680797576904,no major event
991,global,gpr,2018-09-17,91.08362579345703,no major event
992,global,gpr,2018-09-18,105.00934600830078,no major event
993,global,gpr,2018-09-19,58.6295166015625,no major event
994,global,gpr,2018-09-20,107.92826843261719,no major event
995,global,gpr,2018-09-21,113.79048919677734,no major event
996,global,gpr,2018-09-22,37.80805969238281,no major event
997,global,gpr,2018-09-23,27.95415687561035,no major event
998,global,gpr,2018-09-24,143.44000244140625,no major event
999,global,gpr,2018-09-25,95.44012451171875,no major event
1000,global,gpr,2018-09-26,110.15664672851562,no major event
1001,global,gpr,2018-09-27,73.69881439208984,no major event
1002,global,gpr,2018-09-28,81.45658111572266,no major event
1003,global,gpr,2018-09-29,44.05010223388672,no major event
1004,global,gpr,2018-09-30,36.24253463745117,no major event
1005,global,gpr,2018-10-01,120.77069091796875,no major event
1006,global,gpr,2018-10-02,36.00617218017578,no major event
1007,global,gpr,2018-10-03,94.41998291015625,no major event
1008,global,gpr,2018-10-04,69.01182556152344,no major event
1009,global,gpr,2018-10-05,78.21883392333984,no major event
1010,global,gpr,2018-10-06,50.7187385559082,no major event
1011,global,gpr,2018-10-07,42.559757232666016,no major event
1012,global,gpr,2018-10-08,49.10814666748047,no major event
1013,global,gpr,2018-10-09,95.87750244140625,no major event
1014,global,gpr,2018-10-10,104.19609832763672,no major event
1015,global,gpr,2018-10-11,130.70550537109375,no major event
1016,global,gpr,2018-10-12,87.06867980957031,no major event
1017,global,gpr,2018-10-13,48.09535598754883,no major event
1018,global,gpr,2018-10-14,81.79179382324219,no major event
1019,global,gpr,2018-10-15,122.86271667480469,no major event
1020,global,gpr,2018-10-16,134.61813354492188,no major event
1021,global,gpr,2018-10-17,117.82046508789062,no major event
1022,global,gpr,2018-10-18,127.05738830566406,no major event
1023,global,gpr,2018-10-19,106.1982192993164,no major event
1024,global,gpr,2018-10-20,86.23381042480469,no major event
1025,global,gpr,2018-10-21,35.09075927734375,no major event
1026,global,gpr,2018-10-22,83.91838073730469,no major event
1027,global,gpr,2018-10-23,108.8228530883789,no major event
1028,global,gpr,2018-10-24,127.58169555664062,no major event
1029,global,gpr,2018-10-25,141.05126953125,no major event
1030,global,gpr,2018-10-26,159.10116577148438,no major event
1031,global,gpr,2018-10-27,94.45203399658203,no major event
1032,global,gpr,2018-10-28,51.074832916259766,no major event
1033,global,gpr,2018-10-29,94.36099243164062,no major event
1034,global,gpr,2018-10-30,109.74150848388672,no major event
1035,global,gpr,2018-10-31,81.52692413330078,no major event
1036,global,gpr,2018-11-01,101.45014190673828,no major event
1037,global,gpr,2018-11-02,103.39347076416016,no major event
1038,global,gpr,2018-11-03,47.92141342163086,no major event
1039,global,gpr,2018-11-04,44.33646774291992,no major event
1040,global,gpr,2018-11-05,114.6827621459961,no major event
1041,global,gpr,2018-11-06,62.58562469482422,no major event
1042,global,gpr,2018-11-07,140.43304443359375,no major event
1043,global,gpr,2018-11-08,60.81825637817383,no major event
1044,global,gpr,2018-11-09,114.37254333496094,no major event
1045,global,gpr,2018-11-10,37.60993957519531,no major event
1046,global,gpr,2018-11-11,22.585689544677734,no major event
1047,global,gpr,2018-11-12,42.7428092956543,no major event
1048,global,gpr,2018-11-13,142.2847900390625,no major event
1049,global,gpr,2018-11-14,33.37599563598633,no major event
1050,global,gpr,2018-11-15,106.85701751708984,no major event
1051,global,gpr,2018-11-16,44.5455322265625,no major event
1052,global,gpr,2018-11-17,45.58579635620117,no major event
1053,global,gpr,2018-11-18,34.79587936401367,no major event
1054,global,gpr,2018-11-19,55.67340850830078,no major event
1055,global,gpr,2018-11-20,58.04248809814453,no major event
1056,global,gpr,2018-11-21,84.62763977050781,no major event
1057,global,gpr,2018-11-22,58.45708084106445,no major event
1058,global,gpr,2018-11-23,135.29591369628906,no major event
1059,global,gpr,2018-11-24,70.05430603027344,no major event
1060,global,gpr,2018-11-25,62.20784378051758,no major event
1061,global,gpr,2018-11-26,101.25752258300781,no major event
1062,global,gpr,2018-11-27,129.9046173095703,no major event
1063,global,gpr,2018-11-28,100.890380859375,no major event
1064,global,gpr,2018-11-29,96.0164566040039,no major event
1065,global,gpr,2018-11-30,142.18678283691406,no major event
1066,global,gpr,2018-12-01,53.17625045776367,no major event
1067,global,gpr,2018-12-02,21.417463302612305,no major event
1068,global,gpr,2018-12-03,50.19042205810547,no major event
1069,global,gpr,2018-12-04,99.66178131103516,no major event
1070,global,gpr,2018-12-05,103.38850402832031,no major event
1071,global,gpr,2018-12-06,131.27745056152344,no major event
1072,global,gpr,2018-12-07,196.083984375,no major event
1073,global,gpr,2018-12-08,76.75086975097656,no major event
1074,global,gpr,2018-12-09,35.6190071105957,no major event
1075,global,gpr,2018-12-10,90.9520034790039,no major event
1076,global,gpr,2018-12-11,95.38807678222656,no major event
1077,global,gpr,2018-12-12,85.98194885253906,no major event
1078,global,gpr,2018-12-13,132.15029907226562,no major event
1079,global,gpr,2018-12-14,120.08057403564453,no major event
1080,global,gpr,2018-12-15,76.80348205566406,no major event
1081,global,gpr,2018-12-16,39.24843215942383,no major event
1082,global,gpr,2018-12-17,72.8036880493164,no major event
1083,global,gpr,2018-12-18,72.2216796875,no major event
1084,global,gpr,2018-12-19,62.3332633972168,no major event
1085,global,gpr,2018-12-20,162.69090270996094,no major event
1086,global,gpr,2018-12-21,210.32177734375,no major event
1087,global,gpr,2018-12-22,64.04534912109375,no major event
1088,global,gpr,2018-12-23,81.79179382324219,no major event
1089,global,gpr,2018-12-24,111.24295043945312,no major event
1090,global,gpr,2018-12-25,65.59539794921875,no major event
1091,global,gpr,2018-12-26,63.09653091430664,no major event
1092,global,gpr,2018-12-27,30.22415542602539,no major event
1093,global,gpr,2018-12-28,102.00775909423828,no major event
1094,global,gpr,2018-12-29,58.20030975341797,no major event
1095,global,gpr,2018-12-30,32.555946350097656,no major event
1096,global,gpr,2018-12-31,86.68401336669922,no major event
1097,global,gpr,2019-01-01,83.74468994140625,no major event
1098,global,gpr,2019-01-02,189.860595703125,no major event
1099,global,gpr,2019-01-03,9.491598129272461,no major event
1100,global,gpr,2019-01-04,99.0169677734375,no major event
1101,global,gpr,2019-01-05,40.47944259643555,no major event
1102,global,gpr,2019-01-06,40.49593734741211,no major event
1103,global,gpr,2019-01-07,83.16069793701172,no major event
1104,global,gpr,2019-01-08,67.88048553466797,no major event
1105,global,gpr,2019-01-09,106.42787170410156,no major event
1106,global,gpr,2019-01-10,76.83790588378906,no major event
1107,global,gpr,2019-01-11,101.2398452758789,no major event
1108,global,gpr,2019-01-12,51.75886917114258,no major event
1109,global,gpr,2019-01-13,37.72856140136719,no major event
1110,global,gpr,2019-01-14,89.27487182617188,no major event
1111,global,gpr,2019-01-15,102.54247283935547,no major event
1112,global,gpr,2019-01-16,92.7673568725586,no major event
1113,global,gpr,2019-01-17,160.6356658935547,no major event
1114,global,gpr,2019-01-18,112.82587432861328,no major event
1115,global,gpr,2019-01-19,22.317588806152344,no major event
1116,global,gpr,2019-01-20,47.83491134643555,no major event
1117,global,gpr,2019-01-21,70.80297088623047,no major event
1118,global,gpr,2019-01-22,144.76516723632812,no major event
1119,global,gpr,2019-01-23,58.188140869140625,no major event
1120,global,gpr,2019-01-24,91.32392120361328,no major event
1121,global,gpr,2019-01-25,91.13523864746094,no major event
1122,global,gpr,2019-01-26,40.13362503051758,no major event
1123,global,gpr,2019-01-27,75.62940216064453,no major event
1124,global,gpr,2019-01-28,101.14710235595703,no major event
1125,global,gpr,2019-01-29,101.45014190673828,no major event
1126,global,gpr,2019-01-30,173.69268798828125,no major event
1127,global,gpr,2019-01-31,148.13967895507812,no major event
1128,global,gpr,2019-02-01,113.57374572753906,no major event
1129,global,gpr,2019-02-02,75.83717346191406,no major event
1130,global,gpr,2019-02-03,82.25337219238281,no major event
1131,global,gpr,2019-02-04,179.9779815673828,no major event
1132,global,gpr,2019-02-05,106.4093017578125,no major event
1133,global,gpr,2019-02-06,103.09750366210938,no major event
1134,global,gpr,2019-02-07,92.48285675048828,no major event
1135,global,gpr,2019-02-08,62.35421371459961,no major event
1136,global,gpr,2019-02-09,30.334869384765625,no major event
1137,global,gpr,2019-02-10,39.15564727783203,no major event
1138,global,gpr,2019-02-11,96.53187561035156,no major event
1139,global,gpr,2019-02-12,69.21783447265625,no major event
1140,global,gpr,2019-02-13,88.7294921875,no major event
1141,global,gpr,2019-02-14,76.54199981689453,no major event
1142,global,gpr,2019-02-15,145.10621643066406,no major event
1143,global,gpr,2019-02-16,61.661033630371094,no major event
1144,global,gpr,2019-02-17,86.22735595703125,no major event
1145,global,gpr,2019-02-18,67.14663696289062,no major event
1146,global,gpr,2019-02-19,116.57129669189453,no major event
1147,global,gpr,2019-02-20,171.33970642089844,no major event
1148,global,gpr,2019-02-21,116.54501342773438,no major event
1149,global,gpr,2019-02-22,69.43730163574219,no major event
1150,global,gpr,2019-02-23,46.90999984741211,no major event
1151,global,gpr,2019-02-24,74.9758071899414,no major event
1152,global,gpr,2019-02-25,139.0223846435547,no major event
1153,global,gpr,2019-02-26,124.9152603149414,no major event
1154,global,gpr,2019-02-27,160.55812072753906,no major event
1155,global,gpr,2019-02-28,162.6325225830078,no major event
1156,global,gpr,2019-03-01,184.49745178222656,no major event
1157,global,gpr,2019-03-02,131.74984741210938,no major event
1158,global,gpr,2019-03-03,77.75981140136719,no major event
1159,global,gpr,2019-03-04,62.95815658569336,no major event
1160,global,gpr,2019-03-05,103.0784912109375,no major event
1161,global,gpr,2019-03-06,81.01388549804688,no major event
1162,global,gpr,2019-03-07,91.09561157226562,no major event
1163,global,gpr,2019-03-08,55.01298904418945,no major event
1164,global,gpr,2019-03-09,81.60523223876953,no major event
1165,global,gpr,2019-03-10,23.218931198120117,no major event
1166,global,gpr,2019-03-11,44.899261474609375,no major event
1167,global,gpr,2019-03-12,101.31523895263672,no major event
1168,global,gpr,2019-03-13,115.2568588256836,no major event
1169,global,gpr,2019-03-14,66.66802978515625,no major event
1170,global,gpr,2019-03-15,61.11748123168945,no major event
1171,global,gpr,2019-03-16,81.60523223876953,no major event
1172,global,gpr,2019-03-17,32.555946350097656,no major event
1173,global,gpr,2019-03-18,79.94129943847656,no major event
1174,global,gpr,2019-03-19,107.43463134765625,no major event
1175,global,gpr,2019-03-20,60.30682373046875,no major event
1176,global,gpr,2019-03-21,88.87377166748047,no major event
1177,global,gpr,2019-03-22,122.84458923339844,no major event
1178,global,gpr,2019-03-23,77.73173522949219,no major event
1179,global,gpr,2019-03-24,67.19204711914062,no major event
1180,global,gpr,2019-03-25,51.393856048583984,no major event
1181,global,gpr,2019-03-26,88.7294921875,no major event
1182,global,gpr,2019-03-27,80.89817810058594,no major event
1183,global,gpr,2019-03-28,81.34545135498047,no major event
1184,global,gpr,2019-03-29,77.67399597167969,no major event
1185,global,gpr,2019-03-30,67.22923278808594,no major event
1186,global,gpr,2019-03-31,22.33191680908203,no major event
1187,global,gpr,2019-04-01,65.44586181640625,no major event
1188,global,gpr,2019-04-02,60.65264892578125,no major event
1189,global,gpr,2019-04-03,83.96876525878906,no major event
1190,global,gpr,2019-04-04,72.56913757324219,no major event
1191,global,gpr,2019-04-05,71.19298553466797,no major event
1192,global,gpr,2019-04-06,58.60221862792969,no major event
1193,global,gpr,2019-04-07,15.515539169311523,no major event
1194,global,gpr,2019-04-08,96.82890319824219,no major event
1195,global,gpr,2019-04-09,167.5431671142578,no major event
1196,global,gpr,2019-04-10,76.34598541259766,no major event
1197,global,gpr,2019-04-11,104.19609832763672,no major event
1198,global,gpr,2019-04-12,103.63340759277344,no major event
1199,global,gpr,2019-04-13,81.09864044189453,no major event
1200,global,gpr,2019-04-14,51.87466049194336,no major event
1201,global,gpr,2019-04-15,56.66912078857422,no major event
1202,global,gpr,2019-04-16,124.46063232421875,no major event
1203,global,gpr,2019-04-17,67.70211029052734,no major event
1204,global,gpr,2019-04-18,54.60276794433594,no major event
1205,global,gpr,2019-04-19,51.31344223022461,no major event
1206,global,gpr,2019-04-20,46.23723602294922,no major event
1207,global,gpr,2019-04-21,86.96478271484375,no major event
1208,global,gpr,2019-04-22,95.9346694946289,no major event
1209,global,gpr,2019-04-23,156.499267578125,no major event
1210,global,gpr,2019-04-24,88.273193359375,no major event
1211,global,gpr,2019-04-25,99.6260986328125,no major event
1212,global,gpr,2019-04-26,129.5658721923828,no major event
1213,global,gpr,2019-04-27,53.717315673828125,no major event
1214,global,gpr,2019-04-28,29.709129333496094,no major event
1215,global,gpr,2019-04-29,68.80704498291016,no major event
1216,global,gpr,2019-04-30,49.37431716918945,no major event
1217,global,gpr,2019-05-01,61.51911544799805,no major event
1218,global,gpr,2019-05-02,186.33192443847656,no major event
1219,global,gpr,2019-05-03,70.14849090576172,no major event
1220,global,gpr,2019-05-04,51.80648422241211,no major event
1221,global,gpr,2019-05-05,93.311767578125,no major event
1222,global,gpr,2019-05-06,134.9949188232422,no major event
1223,global,gpr,2019-05-07,122.5062026977539,no major event
1224,global,gpr,2019-05-08,56.73699188232422,no major event
1225,global,gpr,2019-05-09,167.1282501220703,no major event
1226,global,gpr,2019-05-10,135.96359252929688,no major event
1227,global,gpr,2019-05-11,56.26442337036133,no major event
1228,global,gpr,2019-05-12,31.177106857299805,no major event
1229,global,gpr,2019-05-13,130.95069885253906,no major event
1230,global,gpr,2019-05-14,248.6771697998047,no major event
1231,global,gpr,2019-05-15,184.76473999023438,no major event
1232,global,gpr,2019-05-16,158.53598022460938,no major event
1233,global,gpr,2019-05-17,141.05126953125,no major event
1234,global,gpr,2019-05-18,81.71419525146484,no major event
1235,global,gpr,2019-05-19,57.23658752441406,no major event
1236,global,gpr,2019-05-20,102.84115600585938,no major event
1237,global,gpr,2019-05-21,131.1907958984375,no major event
1238,global,gpr,2019-05-22,93.18052673339844,no major event
1239,global,gpr,2019-05-23,102.54247283935547,no major event
1240,global,gpr,2019-05-24,148.69381713867188,no major event
1241,global,gpr,2019-05-25,64.11421203613281,no major event
1242,global,gpr,2019-05-26,39.71903610229492,no major event
1243,global,gpr,2019-05-27,43.34200668334961,no major event
1244,global,gpr,2019-05-28,69.45706939697266,no major event
1245,global,gpr,2019-05-29,67.5115737915039,no major event
1246,global,gpr,2019-05-30,120.23086547851562,no major event
1247,global,gpr,2019-05-31,104.56336975097656,no major event
1248,global,gpr,2019-06-01,130.1598358154297,no major event
1249,global,gpr,2019-06-02,28.994028091430664,no major event
1250,global,gpr,2019-06-03,129.24758911132812,no major event
1251,global,gpr,2019-06-04,69.39736938476562,no major event
1252,global,gpr,2019-06-05,122.38550567626953,no major event
1253,global,gpr,2019-06-06,82.92330169677734,no major event
1254,global,gpr,2019-06-07,69.92227935791016,no major event
1255,global,gpr,2019-06-08,50.870506286621094,no major event
1256,global,gpr,2019-06-09,53.92552185058594,no major event
1257,global,gpr,2019-06-10,56.934757232666016,no major event
1258,global,gpr,2019-06-11,74.29241943359375,no major event
1259,global,gpr,2019-06-12,95.03267669677734,no major event
1260,global,gpr,2019-06-13,114.66580963134766,no major event
1261,global,gpr,2019-06-14,192.6398468017578,no major event
1262,global,gpr,2019-06-15,108.25385284423828,no major event
1263,global,gpr,2019-06-16,62.501277923583984,no major event
1264,global,gpr,2019-06-17,126.36498260498047,no major event
1265,global,gpr,2019-06-18,157.74131774902344,no major event
1266,global,gpr,2019-06-19,135.55264282226562,no major event
1267,global,gpr,2019-06-20,72.56913757324219,no major event
1268,global,gpr,2019-06-21,125.99950408935547,no major event
1269,global,gpr,2019-06-22,167.47055053710938,no major event
1270,global,gpr,2019-06-23,99.30609893798828,no major event
1271,global,gpr,2019-06-24,171.24745178222656,no major event
1272,global,gpr,2019-06-25,82.01680755615234,no major event
1273,global,gpr,2019-06-26,123.7572021484375,no major event
1274,global,gpr,2019-06-27,134.94033813476562,no major event
1275,global,gpr,2019-06-28,153.90248107910156,no major event
1276,global,gpr,2019-06-29,83.27684020996094,no major event
1277,global,gpr,2019-06-30,23.661197662353516,no major event
1278,global,gpr,2019-07-01,112.51927947998047,no major event
1279,global,gpr,2019-07-02,138.2222442626953,no major event
1280,global,gpr,2019-07-03,66.82413482666016,no major event
1281,global,gpr,2019-07-04,105.83283996582031,no major event
1282,global,gpr,2019-07-05,98.34883880615234,no major event
1283,global,gpr,2019-07-06,52.012840270996094,no major event
1284,global,gpr,2019-07-07,52.02985763549805,no major event
1285,global,gpr,2019-07-08,53.5069694519043,no major event
1286,global,gpr,2019-07-09,96.6531753540039,no major event
1287,global,gpr,2019-07-10,100.7791748046875,no major event
1288,global,gpr,2019-07-11,119.67986297607422,no major event
1289,global,gpr,2019-07-12,107.3701400756836,no major event
1290,global,gpr,2019-07-13,77.71419525146484,no major event
1291,global,gpr,2019-07-14,31.32451629638672,no major event
1292,global,gpr,2019-07-15,31.055322647094727,no major event
1293,global,gpr,2019-07-16,76.37043762207031,no major event
1294,global,gpr,2019-07-17,147.22523498535156,no major event
1295,global,gpr,2019-07-18,102.68067169189453,no major event
1296,global,gpr,2019-07-19,48.779441833496094,no major event
1297,global,gpr,2019-07-20,86.82132720947266,no major event
1298,global,gpr,2019-07-21,61.02098083496094,no major event
1299,global,gpr,2019-07-22,193.0157470703125,no major event
1300,global,gpr,2019-07-23,139.26712036132812,no major event
1301,global,gpr,2019-07-24,99.51920318603516,no major event
1302,global,gpr,2019-07-25,74.43972778320312,no major event
1303,global,gpr,2019-07-26,137.65362548828125,no major event
1304,global,gpr,2019-07-27,62.81315994262695,no major event
1305,global,gpr,2019-07-28,31.775230407714844,no major event
1306,global,gpr,2019-07-29,137.6140899658203,no major event
1307,global,gpr,2019-07-30,152.35845947265625,no major event
1308,global,gpr,2019-07-31,89.65638732910156,no major event
1309,global,gpr,2019-08-01,107.72577667236328,no major event
1310,global,gpr,2019-08-02,110.98809051513672,no major event
1311,global,gpr,2019-08-03,112.1785888671875,no major event
1312,global,gpr,2019-08-04,115.36304473876953,no major event
1313,global,gpr,2019-08-05,103.51773834228516,no major event
1314,global,gpr,2019-08-06,270.9353332519531,no major event
1315,global,gpr,2019-08-07,106.0021743774414,no major event
1316,global,gpr,2019-08-08,144.63323974609375,no major event
1317,global,gpr,2019-08-09,105.86102294921875,no major event
1318,global,gpr,2019-08-10,90.65974426269531,no major event
1319,global,gpr,2019-08-11,76.1509780883789,no major event
1320,global,gpr,2019-08-12,151.52122497558594,no major event
1321,global,gpr,2019-08-13,40.672725677490234,no major event
1322,global,gpr,2019-08-14,105.77139282226562,no major event
1323,global,gpr,2019-08-15,96.88568878173828,no major event
1324,global,gpr,2019-08-16,104.6073989868164,no major event
1325,global,gpr,2019-08-17,99.67605590820312,no major event
1326,global,gpr,2019-08-18,88.65753173828125,no major event
1327,global,gpr,2019-08-19,127.8534927368164,no major event
1328,global,gpr,2019-08-20,76.67980194091797,no major event
1329,global,gpr,2019-08-21,114.39083099365234,no major event
1330,global,gpr,2019-08-22,147.9677276611328,no major event
1331,global,gpr,2019-08-23,96.78153228759766,no major event
1332,global,gpr,2019-08-24,66.05319213867188,no major event
1333,global,gpr,2019-08-25,83.02174377441406,no major event
1334,global,gpr,2019-08-26,121.19149780273438,no major event
1335,global,gpr,2019-08-27,178.0950469970703,no major event
1336,global,gpr,2019-08-28,83.47319030761719,no major event
1337,global,gpr,2019-08-29,76.37043762207031,no major event
1338,global,gpr,2019-08-30,45.77669143676758,no major event
1339,global,gpr,2019-08-31,37.03073501586914,no major event
1340,global,gpr,2019-09-01,35.542572021484375,no major event
1341,global,gpr,2019-09-02,118.91268920898438,no major event
1342,global,gpr,2019-09-03,83.72998809814453,no major event
1343,global,gpr,2019-09-04,89.6500015258789,no major event
1344,global,gpr,2019-09-05,81.01388549804688,no major event
1345,global,gpr,2019-09-06,81.73868560791016,no major event
1346,global,gpr,2019-09-07,18.947002410888672,no major event
1347,global,gpr,2019-09-08,64.95230865478516,no major event
1348,global,gpr,2019-09-09,72.8570556640625,no major event
1349,global,gpr,2019-09-10,104.88341522216797,no major event
1350,global,gpr,2019-09-11,98.7486343383789,no major event
1351,global,gpr,2019-09-12,79.50162506103516,no major event
1352,global,gpr,2019-09-13,70.56848907470703,no major event
1353,global,gpr,2019-09-14,46.437862396240234,no major event
1354,global,gpr,2019-09-15,74.36376190185547,no major event
1355,global,gpr,2019-09-16,178.9195556640625,no major event
1356,global,gpr,2019-09-17,253.3421173095703,no major event
1357,global,gpr,2019-09-18,115.36304473876953,no major event
1358,global,gpr,2019-09-19,157.13462829589844,no major event
1359,global,gpr,2019-09-20,126.9625244140625,no major event
1360,global,gpr,2019-09-21,80.55854797363281,no major event
1361,global,gpr,2019-09-22,108.32837677001953,no major event
1362,global,gpr,2019-09-23,52.5804443359375,no major event
1363,global,gpr,2019-09-24,103.2372055053711,no major event
1364,global,gpr,2019-09-25,124.11428833007812,no major event
1365,global,gpr,2019-09-26,70.6681137084961,no major event
1366,global,gpr,2019-09-27,88.05559539794922,no major event
1367,global,gpr,2019-09-28,38.8308219909668,no major event
1368,global,gpr,2019-09-29,61.0611572265625,no major event
1369,global,gpr,2019-09-30,95.55484008789062,no major event
1370,global,gpr,2019-10-01,90.13789367675781,no major event
1371,global,gpr,2019-10-02,69.64662170410156,no major event
