id,region,ticker,date,Adj Close,price_usd,high_usd,low_usd,open_usd
868,egypt,egx30,2018-05-17,,,,,
869,egypt,egx30,2018-05-18,,,,,
870,egypt,egx30,2018-05-19,,,,,
871,egypt,egx30,2018-05-20,,,,,
872,egypt,egx30,2018-05-21,,,,,
873,egypt,egx30,2018-05-22,,,,,
874,egypt,egx30,2018-05-23,,,,,
875,egypt,egx30,2018-05-24,,,,,
876,egypt,egx30,2018-05-25,,,,,
877,egypt,egx30,2018-05-26,,,,,
878,egypt,egx30,2018-05-27,,,,,
879,egypt,egx30,2018-05-28,,,,,
880,egypt,egx30,2018-05-29,,,,,
881,egypt,egx30,2018-05-30,,,,,
882,egypt,egx30,2018-05-31,,,,,
883,egypt,egx30,2018-06-01,,,,,
884,egypt,egx30,2018-06-02,,,,,
885,egypt,egx30,2018-06-03,,,,,
886,egypt,egx30,2018-06-04,,,,,
887,egypt,egx30,2018-06-05,,,,,
888,egypt,egx30,2018-06-06,,,,,
889,egypt,egx30,2018-06-07,,,,,
890,egypt,egx30,2018-06-08,,,,,
891,egypt,egx30,2018-06-09,,,,,
892,egypt,egx30,2018-06-10,,,,,
893,egypt,egx30,2018-06-11,,,,,
894,egypt,egx30,2018-06-12,,,,,
895,egypt,egx30,2018-06-13,,,,,
896,egypt,egx30,2018-06-14,,,,,
897,egypt,egx30,2018-06-15,,,,,
898,egypt,egx30,2018-06-16,,,,,
899,egypt,egx30,2018-06-17,,,,,
900,egypt,egx30,2018-06-18,,,,,
901,egypt,egx30,2018-06-19,,,,,
902,egypt,egx30,2018-06-20,,,,,
903,egypt,egx30,2018-06-21,,,,,
904,egypt,egx30,2018-06-22,,,,,
905,egypt,egx30,2018-06-23,,,,,
906,egypt,egx30,2018-06-24,,,,,
907,egypt,egx30,2018-06-25,,,,,
908,egypt,egx30,2018-06-26,,,,,
909,egypt,egx30,2018-06-27,,,,,
910,egypt,egx30,2018-06-28,,,,,
911,egypt,egx30,2018-06-29,,,,,
912,egypt,egx30,2018-06-30,,,,,
913,egypt,egx30,2018-07-01,,,,,
914,egypt,egx30,2018-07-02,,,,,
915,egypt,egx30,2018-07-03,,,,,
916,egypt,egx30,2018-07-04,,,,,
917,egypt,egx30,2018-07-05,,,,,
918,egypt,egx30,2018-07-06,,,,,
919,egypt,egx30,2018-07-07,,,,,
920,egypt,egx30,2018-07-08,,,,,
921,egypt,egx30,2018-07-09,,,,,
922,egypt,egx30,2018-07-10,,,,,
923,egypt,egx30,2018-07-11,,,,,
924,egypt,egx30,2018-07-12,,,,,
925,egypt,egx30,2018-07-13,,,,,
926,egypt,egx30,2018-07-14,,,,,
927,egypt,egx30,2018-07-15,,,,,
928,egypt,egx30,2018-07-16,,,,,
929,egypt,egx30,2018-07-17,,,,,
930,egypt,egx30,2018-07-18,,,,,
931,egypt,egx30,2018-07-19,,,,,
932,egypt,egx30,2018-07-20,,,,,
933,egypt,egx30,2018-07-21,,,,,
934,egypt,egx30,2018-07-22,,,,,
935,egypt,egx30,2018-07-23,,,,,
936,egypt,egx30,2018-07-24,,,,,
937,egypt,egx30,2018-07-25,,,,,
938,egypt,egx30,2018-07-26,,,,,
939,egypt,egx30,2018-07-27,,,,,
940,egypt,egx30,2018-07-28,,,,,
941,egypt,egx30,2018-07-29,,,,,
942,egypt,egx30,2018-07-30,,,,,
943,egypt,egx30,2018-07-31,,,,,
944,egypt,egx30,2018-08-01,,,,,
945,egypt,egx30,2018-08-02,,,,,
946,egypt,egx30,2018-08-03,,,,,
947,egypt,egx30,2018-08-04,,,,,
948,egypt,egx30,2018-08-05,,,,,
949,egypt,egx30,2018-08-06,,,,,
950,egypt,egx30,2018-08-07,,,,,
951,egypt,egx30,2018-08-08,,,,,
952,egypt,egx30,2018-08-09,,,,,
953,egypt,egx30,2018-08-10,,,,,
954,egypt,egx30,2018-08-11,,,,,
955,egypt,egx30,2018-08-12,,,,,
956,egypt,egx30,2018-08-13,,,,,
957,egypt,egx30,2018-08-14,,,,,
958,egypt,egx30,2018-08-15,,,,,
959,egypt,egx30,2018-08-16,,,,,
960,egypt,egx30,2018-08-17,,,,,
961,egypt,egx30,2018-08-18,,,,,
962,egypt,egx30,2018-08-19,,,,,
963,egypt,egx30,2018-08-20,,,,,
964,egypt,egx30,2018-08-21,,,,,
965,egypt,egx30,2018-08-22,,,,,
966,egypt,egx30,2018-08-23,,,,,
967,egypt,egx30,2018-08-24,,,,,
968,egypt,egx30,2018-08-25,,,,,
969,egypt,egx30,2018-08-26,,,,,
970,egypt,egx30,2018-08-27,,,,,
971,egypt,egx30,2018-08-28,,,,,
972,egypt,egx30,2018-08-29,,,,,
973,egypt,egx30,2018-08-30,,,,,
974,egypt,egx30,2018-08-31,,,,,
975,egypt,egx30,2018-09-01,,,,,
976,egypt,egx30,2018-09-02,,,,,
977,egypt,egx30,2018-09-03,,,,,
978,egypt,egx30,2018-09-04,,,,,
979,egypt,egx30,2018-09-05,,,,,
980,egypt,egx30,2018-09-06,,,,,
981,egypt,egx30,2018-09-07,,,,,
982,egypt,egx30,2018-09-08,,,,,
983,egypt,egx30,2018-09-09,,,,,
984,egypt,egx30,2018-09-10,,,,,
985,egypt,egx30,2018-09-11,,,,,
986,egypt,egx30,2018-09-12,,,,,
987,egypt,egx30,2018-09-13,,,,,
988,egypt,egx30,2018-09-14,,,,,
989,egypt,egx30,2018-09-15,,,,,
990,egypt,egx30,2018-09-16,,,,,
991,egypt,egx30,2018-09-17,,,,,
992,egypt,egx30,2018-09-18,,,,,
993,egypt,egx30,2018-09-19,,,,,
994,egypt,egx30,2018-09-20,,,,,
995,egypt,egx30,2018-09-21,,,,,
996,egypt,egx30,2018-09-22,,,,,
997,egypt,egx30,2018-09-23,,,,,
998,egypt,egx30,2018-09-24,,,,,
999,egypt,egx30,2018-09-25,,,,,
1000,egypt,egx30,2018-09-26,,,,,
1001,egypt,egx30,2018-09-27,,,,,
1002,egypt,egx30,2018-09-28,,,,,
1003,egypt,egx30,2018-09-29,,,,,
1004,egypt,egx30,2018-09-30,,,,,
1005,egypt,egx30,2018-10-01,,,,,
1006,egypt,egx30,2018-10-02,,,,,
1007,egypt,egx30,2018-10-03,,,,,
1008,egypt,egx30,2018-10-04,,,,,
1009,egypt,egx30,2018-10-05,,,,,
1010,egypt,egx30,2018-10-06,,,,,
1011,egypt,egx30,2018-10-07,,,,,
1012,egypt,egx30,2018-10-08,,,,,
1013,egypt,egx30,2018-10-09,,,,,
1014,egypt,egx30,2018-10-10,,,,,
1015,egypt,egx30,2018-10-11,,,,,
1016,egypt,egx30,2018-10-12,,,,,
1017,egypt,egx30,2018-10-13,,,,,
1018,egypt,egx30,2018-10-14,,,,,
1019,egypt,egx30,2018-10-15,,,,,
1020,egypt,egx30,2018-10-16,,,,,
1021,egypt,egx30,2018-10-17,,,,,
1022,egypt,egx30,2018-10-18,,,,,
1023,egypt,egx30,2018-10-19,,,,,
1024,egypt,egx30,2018-10-20,,,,,
1025,egypt,egx30,2018-10-21,,,,,
1026,egypt,egx30,2018-10-22,,,,,
1027,egypt,egx30,2018-10-23,,,,,
1028,egypt,egx30,2018-10-24,,,,,
1029,egypt,egx30,2018-10-25,,,,,
1030,egypt,egx30,2018-10-26,,,,,
1031,egypt,egx30,2018-10-27,,,,,
1032,egypt,egx30,2018-10-28,,,,,
1033,egypt,egx30,2018-10-29,,,,,
1034,egypt,egx30,2018-10-30,,,,,
1035,egypt,egx30,2018-10-31,,,,,
1036,egypt,egx30,2018-11-01,,,,,
1037,egypt,egx30,2018-11-02,,,,,
1038,egypt,egx30,2018-11-03,,,,,
1039,egypt,egx30,2018-11-04,,,,,
1040,egypt,egx30,2018-11-05,,,,,
1041,egypt,egx30,2018-11-06,,,,,
1042,egypt,egx30,2018-11-07,,,,,
1043,egypt,egx30,2018-11-08,,,,,
1044,egypt,egx30,2018-11-09,,,,,
1045,egypt,egx30,2018-11-10,,,,,
1046,egypt,egx30,2018-11-11,,,,,
1047,egypt,egx30,2018-11-12,,,,,
1048,egypt,egx30,2018-11-13,,,,,
1049,egypt,egx30,2018-11-14,,,,,
1050,egypt,egx30,2018-11-15,,,,,
1051,egypt,egx30,2018-11-16,,,,,
1052,egypt,egx30,2018-11-17,,,,,
1053,egypt,egx30,2018-11-18,,,,,
1054,egypt,egx30,2018-11-19,,,,,
1055,egypt,egx30,2018-11-20,,,,,
1056,egypt,egx30,2018-11-21,,,,,
1057,egypt,egx30,2018-11-22,,,,,
1058,egypt,egx30,2018-11-23,,,,,
1059,egypt,egx30,2018-11-24,,,,,
1060,egypt,egx30,2018-11-25,,,,,
1061,egypt,egx30,2018-11-26,,,,,
1062,egypt,egx30,2018-11-27,,,,,
1063,egypt,egx30,2018-11-28,,,,,
1064,egypt,egx30,2018-11-29,,,,,
1065,egypt,egx30,2018-11-30,,,,,
1066,egypt,egx30,2018-12-01,,,,,
1067,egypt,egx30,2018-12-02,,,,,
1068,egypt,egx30,2018-12-03,,,,,
1069,egypt,egx30,2018-12-04,,,,,
1070,egypt,egx30,2018-12-05,,,,,
1071,egypt,egx30,2018-12-06,,,,,
1072,egypt,egx30,2018-12-07,,,,,
1073,egypt,egx30,2018-12-08,,,,,
1074,egypt,egx30,2018-12-09,,,,,
1075,egypt,egx30,2018-12-10,,,,,
1076,egypt,egx30,2018-12-11,,,,,
1077,egypt,egx30,2018-12-12,,,,,
1078,egypt,egx30,2018-12-13,,,,,
1079,egypt,egx30,2018-12-14,,,,,
1080,egypt,egx30,2018-12-15,,,,,
1081,egypt,egx30,2018-12-16,,,,,
1082,egypt,egx30,2018-12-17,,,,,
1083,egypt,egx30,2018-12-18,,,,,
1084,egypt,egx30,2018-12-19,,,,,
1085,egypt,egx30,2018-12-20,,,,,
1086,egypt,egx30,2018-12-21,,,,,
1087,egypt,egx30,2018-12-22,,,,,
1088,egypt,egx30,2018-12-23,,,,,
1089,egypt,egx30,2018-12-24,,,,,
1090,egypt,egx30,2018-12-25,,,,,
1091,egypt,egx30,2018-12-26,,,,,
1092,egypt,egx30,2018-12-27,,,,,
1093,egypt,egx30,2018-12-28,,,,,
1094,egypt,egx30,2018-12-29,,,,,
1095,egypt,egx30,2018-12-30,,,,,
1096,egypt,egx30,2018-12-31,,,,,
1097,egypt,egx30,2019-01-01,,,,,
1098,egypt,egx30,2019-01-02,,,,,
1099,egypt,egx30,2019-01-03,,,,,
1100,egypt,egx30,2019-01-04,,,,,
1101,egypt,egx30,2019-01-05,,,,,
1102,egypt,egx30,2019-01-06,,,,,
1103,egypt,egx30,2019-01-07,,,,,
1104,egypt,egx30,2019-01-08,,,,,
1105,egypt,egx30,2019-01-09,,,,,
1106,egypt,egx30,2019-01-10,,,,,
1107,egypt,egx30,2019-01-11,,,,,
1108,egypt,egx30,2019-01-12,,,,,
1109,egypt,egx30,2019-01-13,,,,,
1110,egypt,egx30,2019-01-14,,,,,
1111,egypt,egx30,2019-01-15,,,,,
1112,egypt,egx30,2019-01-16,,,,,
1113,egypt,egx30,2019-01-17,,,,,
1114,egypt,egx30,2019-01-18,,,,,
1115,egypt,egx30,2019-01-19,,,,,
1116,egypt,egx30,2019-01-20,,,,,
1117,egypt,egx30,2019-01-21,,,,,
1118,egypt,egx30,2019-01-22,,,,,
1119,egypt,egx30,2019-01-23,,,,,
1120,egypt,egx30,2019-01-24,,,,,
1121,egypt,egx30,2019-01-25,,,,,
1122,egypt,egx30,2019-01-26,,,,,
1123,egypt,egx30,2019-01-27,,,,,
1124,egypt,egx30,2019-01-28,,,,,
1125,egypt,egx30,2019-01-29,,,,,
1126,egypt,egx30,2019-01-30,,,,,
1127,egypt,egx30,2019-01-31,,,,,
1128,egypt,egx30,2019-02-01,,,,,
1129,egypt,egx30,2019-02-02,,,,,
1130,egypt,egx30,2019-02-03,,,,,
1131,egypt,egx30,2019-02-04,,,,,
1132,egypt,egx30,2019-02-05,,,,,
1133,egypt,egx30,2019-02-06,,,,,
1134,egypt,egx30,2019-02-07,,,,,
1135,egypt,egx30,2019-02-08,,,,,
1136,egypt,egx30,2019-02-09,,,,,
1137,egypt,egx30,2019-02-10,,,,,
1138,egypt,egx30,2019-02-11,,,,,
1139,egypt,egx30,2019-02-12,,,,,
1140,egypt,egx30,2019-02-13,,,,,
1141,egypt,egx30,2019-02-14,,,,,
1142,egypt,egx30,2019-02-15,,,,,
1143,egypt,egx30,2019-02-16,,,,,
1144,egypt,egx30,2019-02-17,,,,,
1145,egypt,egx30,2019-02-18,,,,,
1146,egypt,egx30,2019-02-19,,,,,
1147,egypt,egx30,2019-02-20,,,,,
1148,egypt,egx30,2019-02-21,,,,,
1149,egypt,egx30,2019-02-22,,,,,
1150,egypt,egx30,2019-02-23,,,,,
1151,egypt,egx30,2019-02-24,,,,,
1152,egypt,egx30,2019-02-25,,,,,
1153,egypt,egx30,2019-02-26,,,,,
1154,egypt,egx30,2019-02-27,,,,,
1155,egypt,egx30,2019-02-28,,,,,
1156,egypt,egx30,2019-03-01,,,,,
1157,egypt,egx30,2019-03-02,,,,,
1158,egypt,egx30,2019-03-03,,,,,
1159,egypt,egx30,2019-03-04,,,,,
1160,egypt,egx30,2019-03-05,,,,,
1161,egypt,egx30,2019-03-06,,,,,
1162,egypt,egx30,2019-03-07,,,,,
1163,egypt,egx30,2019-03-08,,,,,
1164,egypt,egx30,2019-03-09,,,,,
1165,egypt,egx30,2019-03-10,,,,,
1166,egypt,egx30,2019-03-11,,,,,
1167,egypt,egx30,2019-03-12,,,,,
1168,egypt,egx30,2019-03-13,,,,,
1169,egypt,egx30,2019-03-14,,,,,
1170,egypt,egx30,2019-03-15,,,,,
1171,egypt,egx30,2019-03-16,,,,,
1172,egypt,egx30,2019-03-17,,,,,
1173,egypt,egx30,2019-03-18,,,,,
1174,egypt,egx30,2019-03-19,,,,,
1175,egypt,egx30,2019-03-20,,,,,
1176,egypt,egx30,2019-03-21,,,,,
1177,egypt,egx30,2019-03-22,,,,,
1178,egypt,egx30,2019-03-23,,,,,
1179,egypt,egx30,2019-03-24,,,,,
1180,egypt,egx30,2019-03-25,,,,,
1181,egypt,egx30,2019-03-26,,,,,
1182,egypt,egx30,2019-03-27,,,,,
1183,egypt,egx30,2019-03-28,,,,,
1184,egypt,egx30,2019-03-29,,,,,
1185,egypt,egx30,2019-03-30,,,,,
1186,egypt,egx30,2019-03-31,,,,,
1187,egypt,egx30,2019-04-01,,,,,
1188,egypt,egx30,2019-04-02,,,,,
1189,egypt,egx30,2019-04-03,,,,,
1190,egypt,egx30,2019-04-04,,,,,
1191,egypt,egx30,2019-04-05,,,,,
1192,egypt,egx30,2019-04-06,,,,,
1193,egypt,egx30,2019-04-07,,,,,
1194,egypt,egx30,2019-04-08,,,,,
1195,egypt,egx30,2019-04-09,,,,,
1196,egypt,egx30,2019-04-10,,,,,
1197,egypt,egx30,2019-04-11,,,,,
1198,egypt,egx30,2019-04-12,,,,,
1199,egypt,egx30,2019-04-13,,,,,
1200,egypt,egx30,2019-04-14,,,,,
1201,egypt,egx30,2019-04-15,,,,,
1202,egypt,egx30,2019-04-16,,,,,
1203,egypt,egx30,2019-04-17,,,,,
1204,egypt,egx30,2019-04-18,,,,,
1205,egypt,egx30,2019-04-19,,,,,
1206,egypt,egx30,2019-04-20,,,,,
1207,egypt,egx30,2019-04-21,,,,,
1208,egypt,egx30,2019-04-22,,,,,
1209,egypt,egx30,2019-04-23,,,,,
1210,egypt,egx30,2019-04-24,,,,,
1211,egypt,egx30,2019-04-25,,,,,
1212,egypt,egx30,2019-04-26,,,,,
1213,egypt,egx30,2019-04-27,,,,,
1214,egypt,egx30,2019-04-28,,,,,
1215,egypt,egx30,2019-04-29,,,,,
1216,egypt,egx30,2019-04-30,,,,,
1217,egypt,egx30,2019-05-01,,,,,
1218,egypt,egx30,2019-05-02,,,,,
1219,egypt,egx30,2019-05-03,,,,,
1220,egypt,egx30,2019-05-04,,,,,
1221,egypt,egx30,2019-05-05,,,,,
1222,egypt,egx30,2019-05-06,,,,,
1223,egypt,egx30,2019-05-07,,,,,
1224,egypt,egx30,2019-05-08,,,,,
1225,egypt,egx30,2019-05-09,,,,,
1226,egypt,egx30,2019-05-10,,,,,
1227,egypt,egx30,2019-05-11,,,,,
1228,egypt,egx30,2019-05-12,,,,,
1229,egypt,egx30,2019-05-13,,,,,
1230,egypt,egx30,2019-05-14,,,,,
1231,egypt,egx30,2019-05-15,,,,,
1232,egypt,egx30,2019-05-16,,,,,
1233,egypt,egx30,2019-05-17,,,,,
1234,egypt,egx30,2019-05-18,,,,,
1235,egypt,egx30,2019-05-19,,,,,
1236,egypt,egx30,2019-05-20,,,,,
1237,egypt,egx30,2019-05-21,,,,,
1238,egypt,egx30,2019-05-22,,,,,
1239,egypt,egx30,2019-05-23,,,,,
1240,egypt,egx30,2019-05-24,,,,,
1241,egypt,egx30,2019-05-25,,,,,
1242,egypt,egx30,2019-05-26,,,,,
1243,egypt,egx30,2019-05-27,,,,,
1244,egypt,egx30,2019-05-28,,,,,
1245,egypt,egx30,2019-05-29,,,,,
1246,egypt,egx30,2019-05-30,,,,,
1247,egypt,egx30,2019-05-31,,,,,
1248,egypt,egx30,2019-06-01,,,,,
1249,egypt,egx30,2019-06-02,,,,,
1250,egypt,egx30,2019-06-03,,,,,
1251,egypt,egx30,2019-06-04,,,,,
1252,egypt,egx30,2019-06-05,,,,,
1253,egypt,egx30,2019-06-06,,,,,
1254,egypt,egx30,2019-06-07,,,,,
1255,egypt,egx30,2019-06-08,,,,,
1256,egypt,egx30,2019-06-09,,,,,
1257,egypt,egx30,2019-06-10,,,,,
1258,egypt,egx30,2019-06-11,,,,,
1259,egypt,egx30,2019-06-12,,,,,
1260,egypt,egx30,2019-06-13,,,,,
1261,egypt,egx30,2019-06-14,,,,,
1262,egypt,egx30,2019-06-15,,,,,
1263,egypt,egx30,2019-06-16,,,,,
1264,egypt,egx30,2019-06-17,,,,,
1265,egypt,egx30,2019-06-18,,,,,
1266,egypt,egx30,2019-06-19,,,,,
1267,egypt,egx30,2019-06-20,,,,,
1268,egypt,egx30,2019-06-21,,,,,
1269,egypt,egx30,2019-06-22,,,,,
1270,egypt,egx30,2019-06-23,,,,,
1271,egypt,egx30,2019-06-24,,,,,
1272,egypt,egx30,2019-06-25,,,,,
1273,egypt,egx30,2019-06-26,,,,,
1274,egypt,egx30,2019-06-27,,,,,
1275,egypt,egx30,2019-06-28,,,,,
1276,egypt,egx30,2019-06-29,,,,,
1277,egypt,egx30,2019-06-30,,,,,
1278,egypt,egx30,2019-07-01,,,,,
1279,egypt,egx30,2019-07-02,,,,,
1280,egypt,egx30,2019-07-03,,,,,
1281,egypt,egx30,2019-07-04,,,,,
1282,egypt,egx30,2019-07-05,,,,,
1283,egypt,egx30,2019-07-06,,,,,
1284,egypt,egx30,2019-07-07,,,,,
1285,egypt,egx30,2019-07-08,,,,,
1286,egypt,egx30,2019-07-09,,,,,
1287,egypt,egx30,2019-07-10,,,,,
1288,egypt,egx30,2019-07-11,,,,,
1289,egypt,egx30,2019-07-12,,,,,
1290,egypt,egx30,2019-07-13,,,,,
1291,egypt,egx30,2019-07-14,,,,,
1292,egypt,egx30,2019-07-15,,,,,
1293,egypt,egx30,2019-07-16,,,,,
1294,egypt,egx30,2019-07-17,,,,,
1295,egypt,egx30,2019-07-18,,,,,
1296,egypt,egx30,2019-07-19,,,,,
1297,egypt,egx30,2019-07-20,,,,,
1298,egypt,egx30,2019-07-21,,,,,
1299,egypt,egx30,2019-07-22,,,,,
1300,egypt,egx30,2019-07-23,,,,,
1301,egypt,egx30,2019-07-24,,,,,
1302,egypt,egx30,2019-07-25,,,,,
1303,egypt,egx30,2019-07-26,,,,,
1304,egypt,egx30,2019-07-27,,,,,
1305,egypt,egx30,2019-07-28,,,,,
1306,egypt,egx30,2019-07-29,,,,,
1307,egypt,egx30,2019-07-30,,,,,
1308,egypt,egx30,2019-07-31,,,,,
1309,egypt,egx30,2019-08-01,,,,,
1310,egypt,egx30,2019-08-02,,,,,
1311,egypt,egx30,2019-08-03,,,,,
1312,egypt,egx30,2019-08-04,,,,,
1313,egypt,egx30,2019-08-05,,,,,
1314,egypt,egx30,2019-08-06,,,,,
1315,egypt,egx30,2019-08-07,,,,,
1316,egypt,egx30,2019-08-08,,,,,
1317,egypt,egx30,2019-08-09,,,,,
1318,egypt,egx30,2019-08-10,,,,,
1319,egypt,egx30,2019-08-11,,,,,
1320,egypt,egx30,2019-08-12,,,,,
1321,egypt,egx30,2019-08-13,,,,,
1322,egypt,egx30,2019-08-14,,,,,
1323,egypt,egx30,2019-08-15,,,,,
1324,egypt,egx30,2019-08-16,,,,,
1325,egypt,egx30,2019-08-17,,,,,
1326,egypt,egx30,2019-08-18,,,,,
1327,egypt,egx30,2019-08-19,,,,,
1328,egypt,egx30,2019-08-20,,,,,
1329,egypt,egx30,2019-08-21,,,,,
1330,egypt,egx30,2019-08-22,,,,,
1331,egypt,egx30,2019-08-23,,,,,
1332,egypt,egx30,2019-08-24,,,,,
1333,egypt,egx30,2019-08-25,,,,,
1334,egypt,egx30,2019-08-26,,,,,
1335,egypt,egx30,2019-08-27,,,,,
1336,egypt,egx30,2019-08-28,,,,,
1337,egypt,egx30,2019-08-29,,,,,
1338,egypt,egx30,2019-08-30,,,,,
1339,egypt,egx30,2019-08-31,,,,,
1340,egypt,egx30,2019-09-01,,,,,
1341,egypt,egx30,2019-09-02,,,,,
1342,egypt,egx30,2019-09-03,,,,,
1343,egypt,egx30,2019-09-04,,,,,
1344,egypt,egx30,2019-09-05,,,,,
1345,egypt,egx30,2019-09-06,,,,,
1346,egypt,egx30,2019-09-07,,,,,
1347,egypt,egx30,2019-09-08,,,,,
1348,egypt,egx30,2019-09-09,,,,,
1349,egypt,egx30,2019-09-10,,,,,
1350,egypt,egx30,2019-09-11,,,,,
1351,egypt,egx30,2019-09-12,,,,,
1352,egypt,egx30,2019-09-13,,,,,
1353,egypt,egx30,2019-09-14,,,,,
1354,egypt,egx30,2019-09-15,,,,,
1355,egypt,egx30,2019-09-16,,,,,
1356,egypt,egx30,2019-09-17,,,,,
1357,egypt,egx30,2019-09-18,,,,,
1358,egypt,egx30,2019-09-19,,,,,
1359,egypt,egx30,2019-09-20,,,,,
1360,egypt,egx30,2019-09-21,,,,,
1361,egypt,egx30,2019-09-22,,,,,
1362,egypt,egx30,2019-09-23,,,,,
1363,egypt,egx30,2019-09-24,,,,,
1364,egypt,egx30,2019-09-25,,,,,
1365,egypt,egx30,2019-09-26,,,,,
1366,egypt,egx30,2019-09-27,,,,,
1367,egypt,egx30,2019-09-28,,,,,
1368,egypt,egx30,2019-09-29,,,,,
1369,egypt,egx30,2019-09-30,,,,,
1370,egypt,egx30,2019-10-01,,,,,
1371,egypt,egx30,2019-10-02,,,,,
1372,egypt,egx30,2019-10-03,,,,,
1373,egypt,egx30,2019-10-04,,,,,
1374,egypt,egx30,2019-10-05,,,,,
1375,egypt,egx30,2019-10-06,,,,,
1376,egypt,egx30,2019-10-07,,,,,
1377,egypt,egx30,2019-10-08,,,,,
1378,egypt,egx30,2019-10-09,,,,,
1379,egypt,egx30,2019-10-10,,,,,
1380,egypt,egx30,2019-10-11,,,,,
1381,egypt,egx30,2019-10-12,,,,,
1382,egypt,egx30,2019-10-13,,,,,
1383,egypt,egx30,2019-10-14,,,,,
1384,egypt,egx30,2019-10-15,,,,,
1385,egypt,egx30,2019-10-16,,,,,
1386,egypt,egx30,2019-10-17,,,,,
1387,egypt,egx30,2019-10-18,,,,,
1388,egypt,egx30,2019-10-19,,,,,
1389,egypt,egx30,2019-10-20,,,,,
1390,egypt,egx30,2019-10-21,,,,,
1391,egypt,egx30,2019-10-22,,,,,
1392,egypt,egx30,2019-10-23,,,,,
1393,egypt,egx30,2019-10-24,,,,,
1394,egypt,egx30,2019-10-25,,,,,
1395,egypt,egx30,2019-10-26,,,,,
1396,egypt,egx30,2019-10-27,,,,,
1397,egypt,egx30,2019-10-28,,,,,
1398,egypt,egx30,2019-10-29,,,,,
1399,egypt,egx30,2019-10-30,,,,,
1400,egypt,egx30,2019-10-31,,,,,
1401,egypt,egx30,2019-11-01,,,,,
1402,egypt,egx30,2019-11-02,,,,,
1403,egypt,egx30,2019-11-03,,,,,
1404,egypt,egx30,2019-11-04,,,,,
1405,egypt,egx30,2019-11-05,,,,,
1406,egypt,egx30,2019-11-06,,,,,
1407,egypt,egx30,2019-11-07,,,,,
1408,egypt,egx30,2019-11-08,,,,,
1409,egypt,egx30,2019-11-09,,,,,
1410,egypt,egx30,2019-11-10,,,,,
1411,egypt,egx30,2019-11-11,,,,,
1412,egypt,egx30,2019-11-12,,,,,
1413,egypt,egx30,2019-11-13,,,,,
1414,egypt,egx30,2019-11-14,,,,,
1415,egypt,egx30,2019-11-15,,,,,
1416,egypt,egx30,2019-11-16,,,,,
1417,egypt,egx30,2019-11-17,,,,,
1418,egypt,egx30,2019-11-18,,,,,
1419,egypt,egx30,2019-11-19,,,,,
1420,egypt,egx30,2019-11-20,,,,,
1421,egypt,egx30,2019-11-21,,,,,
1422,egypt,egx30,2019-11-22,,,,,
1423,egypt,egx30,2019-11-23,,,,,
1424,egypt,egx30,2019-11-24,,,,,
1425,egypt,egx30,2019-11-25,,,,,
1426,egypt,egx30,2019-11-26,,,,,
1427,egypt,egx30,2019-11-27,,,,,
1428,egypt,egx30,2019-11-28,,,,,
1429,egypt,egx30,2019-11-29,,,,,
1430,egypt,egx30,2019-11-30,,,,,
1431,egypt,egx30,2019-12-01,,,,,
1432,egypt,egx30,2019-12-02,,,,,
1433,egypt,egx30,2019-12-03,,,,,
1434,egypt,egx30,2019-12-04,,,,,
1435,egypt,egx30,2019-12-05,,,,,
1436,egypt,egx30,2019-12-06,,,,,
1437,egypt,egx30,2019-12-07,,,,,
1438,egypt,egx30,2019-12-08,,,,,
1439,egypt,egx30,2019-12-09,,,,,
1440,egypt,egx30,2019-12-10,,,,,
1441,egypt,egx30,2019-12-11,,,,,
1442,egypt,egx30,2019-12-12,,,,,
1443,egypt,egx30,2019-12-13,,,,,
1444,egypt,egx30,2019-12-14,,,,,
1445,egypt,egx30,2019-12-15,,,,,
1446,egypt,egx30,2019-12-16,,,,,
1447,egypt,egx30,2019-12-17,,,,,
1448,egypt,egx30,2019-12-18,,,,,
1449,egypt,egx30,2019-12-19,,,,,
1450,egypt,egx30,2019-12-20,,,,,
1451,egypt,egx30,2019-12-21,,,,,
1452,egypt,egx30,2019-12-22,,,,,
1453,egypt,egx30,2019-12-23,,,,,
1454,egypt,egx30,2019-12-24,,,,,
1455,egypt,egx30,2019-12-25,,,,,
1456,egypt,egx30,2019-12-26,,,,,
1457,egypt,egx30,2019-12-27,,,,,
1458,egypt,egx30,2019-12-28,,,,,
1459,egypt,egx30,2019-12-29,,,,,
1460,egypt,egx30,2019-12-30,,,,,
1461,egypt,egx30,2019-12-31,,,,,
1462,egypt,egx30,2020-01-01,,,,,
1463,egypt,egx30,2020-01-02,,,,,
1464,egypt,egx30,2020-01-03,,,,,
1465,egypt,egx30,2020-01-04,,,,,
1466,egypt,egx30,2020-01-05,,,,,
1467,egypt,egx30,2020-01-06,,,,,
1468,egypt,egx30,2020-01-07,,,,,
1469,egypt,egx30,2020-01-08,,,,,
1470,egypt,egx30,2020-01-09,,,,,
1471,egypt,egx30,2020-01-10,,,,,
1472,egypt,egx30,2020-01-11,,,,,
1473,egypt,egx30,2020-01-12,,,,,
1474,egypt,egx30,2020-01-13,,,,,
1475,egypt,egx30,2020-01-14,,,,,
1476,egypt,egx30,2020-01-15,,,,,
1477,egypt,egx30,2020-01-16,,,,,
1478,egypt,egx30,2020-01-17,,,,,
1479,egypt,egx30,2020-01-18,,,,,
