"Date","Value"
"08/01/2011",226.545
"09/01/2011",226.889
"10/01/2011",226.421
"11/01/2011",226.23
"12/01/2011",225.672
"01/01/2012",226.665
"02/01/2012",227.663
"03/01/2012",229.392
"04/01/2012",230.085
"05/01/2012",229.815
"06/01/2012",229.478
"07/01/2012",229.104
"08/01/2012",230.379
"09/01/2012",231.407
"10/01/2012",231.317
"11/01/2012",230.221
"12/01/2012",229.601
"01/01/2013",230.28
"02/01/2013",232.166
"03/01/2013",232.773
"04/01/2013",232.531
"05/01/2013",232.945
"06/01/2013",233.504
"07/01/2013",233.596
"08/01/2013",233.877
"09/01/2013",234.149
"10/01/2013",233.546
"11/01/2013",233.069
"12/01/2013",233.049
"01/01/2014",233.916
"02/01/2014",234.781
"03/01/2014",236.293
"04/01/2014",237.072
"05/01/2014",237.9
"06/01/2014",238.343
"07/01/2014",238.25
"08/01/2014",237.852
"09/01/2014",238.031
"10/01/2014",237.433
"11/01/2014",236.151
"12/01/2014",234.812
"01/01/2015",233.707
"02/01/2015",234.722
"03/01/2015",236.119
"04/01/2015",236.599
"05/01/2015",237.805
"06/01/2015",238.638
"07/01/2015",238.654
"08/01/2015",238.316
"09/01/2015",237.945
"10/01/2015",237.838
"11/01/2015",237.336
"12/01/2015",236.525
"01/01/2016",236.916
"02/01/2016",237.111
"03/01/2016",238.132
"04/01/2016",239.261
"05/01/2016",240.229
"06/01/2016",241.018
"07/01/2016",240.628
"08/01/2016",240.849
"09/01/2016",241.428
"10/01/2016",241.729
"11/01/2016",241.353
"12/01/2016",241.432
"01/01/2017",242.839
"02/01/2017",243.603
"03/01/2017",243.801
"04/01/2017",244.524
"05/01/2017",244.733
"06/01/2017",244.955
"07/01/2017",244.786
"08/01/2017",245.519
"09/01/2017",246.819
"10/01/2017",246.663
"11/01/2017",246.669
"12/01/2017",246.524
"01/01/2018",247.867
"02/01/2018",248.991
"03/01/2018",249.554
"04/01/2018",250.546
"05/01/2018",251.588
"06/01/2018",251.989
"07/01/2018",252.006
"08/01/2018",252.146
"09/01/2018",252.439
"10/01/2018",252.885
"11/01/2018",252.038
"12/01/2018",251.233
"01/01/2019",251.712
"02/01/2019",252.776
"03/01/2019",254.202
"04/01/2019",255.548
"05/01/2019",256.092
"06/01/2019",256.143
"07/01/2019",256.571
"08/01/2019",256.558
"09/01/2019",256.759
"10/01/2019",257.346
"11/01/2019",257.208
"12/01/2019",256.974
"01/01/2020",257.971
"02/01/2020",258.678
"03/01/2020",258.115
"04/01/2020",256.389
"05/01/2020",256.394
"06/01/2020",257.797
"07/01/2020",259.101
"08/01/2020",259.918
"09/01/2020",260.28
"10/01/2020",260.388
"11/01/2020",260.229
"12/01/2020",260.474
"01/01/2021",261.582
"02/01/2021",263.014
"03/01/2021",264.877
"04/01/2021",267.054
"05/01/2021",269.195
"06/01/2021",271.696
"07/01/2021",273.003
"08/01/2021",273.567
"09/01/2021",274.31
"10/01/2021",276.589
"11/01/2021",277.948
"12/01/2021",278.802
"01/01/2022",281.148
"02/01/2022",283.716
"03/01/2022",287.504
"04/01/2022",289.109
"05/01/2022",292.296
"06/01/2022",296.311
"07/01/2022",296.276
"08/01/2022",296.171
"09/01/2022",296.808
"10/01/2022",298.012
"11/01/2022",297.711
"12/01/2022",296.797
"01/01/2023",299.17
"02/01/2023",300.84
"03/01/2023",301.836
"04/01/2023",303.363
"05/01/2023",304.127
"06/01/2023",305.109
"07/01/2023",305.691
"08/01/2023",307.026
"09/01/2023",307.789
"10/01/2023",307.671
"11/01/2023",307.051
"12/01/2023",306.746
"01/01/2024",308.417
"02/01/2024",310.326
"03/01/2024",312.332
"04/01/2024",313.548
"05/01/2024",314.069
"06/01/2024",314.175
"07/01/2024",314.54
"08/01/2024",314.796
"09/01/2024",315.301
"10/01/2024",315.664
"11/01/2024",315.493
"12/01/2024",315.605
"01/01/2025",317.671
"02/01/2025",319.082
"03/01/2025",319.799
"04/01/2025",320.795
"05/01/2025",321.465
"06/01/2025",322.561
"07/01/2025",323.048
"08/01/2025",323.976
"09/01/2025",324.8
"10/01/2025",323.048
"11/01/2025",324.122
"12/01/2025",324.054
