id,country,date,ticker,value_in_egp
9194,egypt,2022-04-17,open_price_egp,"36,320.10"
9195,egypt,2022-04-17,low_price_egp,"36,286.96"
9196,egypt,2022-04-17,high_price_egp,"36,854.90"
9197,egypt,2022-04-18,open_price_egp,"36,320.10"
9198,egypt,2022-04-18,price_oz_egp,"36,425.29"
9199,egypt,2022-04-18,low_price_egp,"36,286.96"
9200,egypt,2022-04-18,high_price_egp,"36,854.90"
9201,egypt,2022-04-19,open_price_egp,"36,475.07"
9202,egypt,2022-04-19,price_oz_egp,"35,955.20"
9203,egypt,2022-04-19,low_price_egp,"35,901.91"
9204,egypt,2022-04-19,high_price_egp,"36,636.66"
9205,egypt,2022-04-20,open_price_egp,"36,020.67"
9206,egypt,2022-04-20,price_oz_egp,"36,127.88"
9207,egypt,2022-04-20,low_price_egp,"35,764.05"
9208,egypt,2022-04-20,high_price_egp,"36,214.19"
9209,egypt,2022-04-21,high_price_egp,"36,309.98"
9210,egypt,2022-04-21,open_price_egp,"36,200.21"
9211,egypt,2022-04-21,price_oz_egp,"36,208.57"
9212,egypt,2022-04-21,low_price_egp,"35,899.65"
9213,egypt,2022-04-22,high_price_egp,"36,341.10"
9214,egypt,2022-04-22,open_price_egp,"36,257.31"
9215,egypt,2022-04-22,low_price_egp,"35,794.66"
9216,egypt,2022-04-22,price_oz_egp,"35,839.27"
9217,egypt,2022-04-23,open_price_egp,"35,879.76"
9218,egypt,2022-04-23,price_oz_egp,"35,135.96"
9219,egypt,2022-04-23,high_price_egp,"35,946.90"
9220,egypt,2022-04-23,low_price_egp,"35,097.92"
9221,egypt,2022-04-24,high_price_egp,"35,946.90"
9222,egypt,2022-04-24,price_oz_egp,"35,135.96"
9223,egypt,2022-04-24,open_price_egp,"35,879.76"
9224,egypt,2022-04-24,low_price_egp,"35,097.92"
9225,egypt,2022-04-25,price_oz_egp,"35,135.96"
9226,egypt,2022-04-25,high_price_egp,"35,946.90"
9227,egypt,2022-04-25,open_price_egp,"35,879.76"
9228,egypt,2022-04-25,low_price_egp,"35,097.92"
9229,egypt,2022-04-26,low_price_egp,"34,996.37"
9230,egypt,2022-04-26,price_oz_egp,"35,204.22"
9231,egypt,2022-04-26,open_price_egp,"35,226.83"
9232,egypt,2022-04-26,high_price_egp,"35,460.99"
9233,egypt,2022-04-27,low_price_egp,"34,805.73"
9234,egypt,2022-04-27,price_oz_egp,"34,828.14"
9235,egypt,2022-04-27,high_price_egp,"35,317.90"
9236,egypt,2022-04-27,open_price_egp,"35,277.85"
9237,egypt,2022-04-28,open_price_egp,"34,890.28"
9238,egypt,2022-04-28,high_price_egp,"35,124.21"
9239,egypt,2022-04-28,low_price_egp,"34,611.00"
9240,egypt,2022-04-28,price_oz_egp,"34,944.16"
9241,egypt,2022-04-29,low_price_egp,"34,987.66"
9242,egypt,2022-04-29,open_price_egp,"35,026.92"
9243,egypt,2022-04-29,high_price_egp,"35,500.35"
9244,egypt,2022-04-29,price_oz_egp,"34,989.25"
9245,egypt,2022-04-30,high_price_egp,"35,113.96"
9246,egypt,2022-04-30,open_price_egp,"35,039.88"
9247,egypt,2022-04-30,price_oz_egp,"34,326.70"
9248,egypt,2022-04-30,low_price_egp,"34,275.71"
9249,egypt,2022-05-01,open_price_egp,"35,039.88"
9250,egypt,2022-05-01,price_oz_egp,"34,326.70"
9251,egypt,2022-05-01,low_price_egp,"34,275.71"
9252,egypt,2022-05-01,high_price_egp,"35,113.96"
9253,egypt,2022-05-02,open_price_egp,"35,039.88"
9254,egypt,2022-05-02,price_oz_egp,"34,326.70"
9255,egypt,2022-05-02,high_price_egp,"35,113.96"
9256,egypt,2022-05-02,low_price_egp,"34,275.71"
9257,egypt,2022-05-03,open_price_egp,"34,430.05"
9258,egypt,2022-05-03,high_price_egp,"34,708.87"
9259,egypt,2022-05-03,price_oz_egp,"34,414.15"
9260,egypt,2022-05-03,low_price_egp,"34,194.12"
9261,egypt,2022-05-04,open_price_egp,"34,524.14"
9262,egypt,2022-05-04,high_price_egp,"34,922.51"
9263,egypt,2022-05-04,price_oz_egp,"34,662.96"
