Date,Value
11/1/2018,1569.17
12/1/2018,1653.14
1/1/2019,1702.59
2/1/2019,1699.2
3/1/2019,1645.94
4/1/2019,1629.67
5/1/2019,1639.93
6/1/2019,1787.88
7/1/2019,1806.81
8/1/2019,1928.16
9/1/2019,1877.49
10/1/2019,1896.88
11/1/2019,1834.84
12/1/2019,1920.56
1/1/2020,1985.81
2/1/2020,2037.38
3/1/2020,2014.58
4/1/2020,2169.83
5/1/2020,2181.03
6/1/2020,2225.79
7/1/2020,2465.95
8/1/2020,2456.73
9/1/2020,2357.94
10/1/2020,2339.54
11/1/2020,2216.4
12/1/2020,2357.68
1/1/2021,2291.45
2/1/2021,2130.02
3/1/2021,2098.45
4/1/2021,2145
5/1/2021,2292.91
6/1/2021,2113
7/1/2021,2153.36
8/1/2021,2150.91
9/1/2021,2075.22
10/1/2021,2090.03
11/1/2021,2070.51
12/1/2021,2125.4
1/1/2022,2070.23
2/1/2022,2170.94
3/1/2022,2201.33
4/1/2022,2142.77
5/1/2022,2047.97
6/1/2022,1987.62
7/1/2022,1932.05
8/1/2022,1869.43
9/1/2022,1813.34
10/1/2022,1775.03
11/1/2022,1925.11
12/1/2022,1991.86
1/1/2023,2088.49
2/1/2023,1967.7
3/1/2023,2114.52
4/1/2023,2126.37
5/1/2023,2093.96
6/1/2023,2038.76
7/1/2023,2082.34
8/1/2023,2047.41
9/1/2023,1946.17
10/1/2023,2089.66
11/1/2023,2158.13
12/1/2023,2179.32
1/1/2024,2142.54
2/1/2024,2134.63
3/1/2024,2315.31
4/1/2024,2362.58
5/1/2024,2401.27
6/1/2024,2399.88
7/1/2024,2482.57
8/1/2024,2577
9/1/2024,2738.38
10/1/2024,2819.71
11/1/2024,2723.19
12/1/2024,2694.87
1/1/2025,2854.42
2/1/2025,2921.03
3/1/2025,3127.41
4/1/2025,3306.76
5/1/2025,3316.05
6/1/2025,3281.53
7/1/2025,3296.01
8/1/2025,3416.59
9/1/2025,3827.42
10/1/2025,4015.23
11/1/2025,4216.48
12/1/2025,4322.36
