Price,Open,High,Low,Close,Volume
Ticker,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E,^STOXX50E
Date,,,,,
3/5/2024,4909.419922,4913.100098,4886.069824,4893.069824,29832800
3/6/2024,4890.839844,4920.569824,4889.580078,4915.490234,31096700
3/7/2024,4901.009766,4978.189941,4891.790039,4974.220215,33778900
3/8/2024,4974.970215,4986.569824,4961.109863,4961.109863,25083600
3/11/2024,4932.200195,4938.649902,4913.839844,4930.419922,28433100
3/12/2024,4937.759766,4985.100098,4926.209961,4983.200195,33567600
3/13/2024,4985.830078,5016.240234,4983.819824,5000.549805,33871200
3/14/2024,5007.72998,5031.819824,4986.600098,4993.120117,33713900
3/15/2024,4993.439941,5023.649902,4986.02002,4986.02002,83894000
3/18/2024,4993.660156,5004.080078,4976.609863,4982.759766,24806900
3/19/2024,4979.060059,5007.919922,4976.370117,5007.919922,27400600
3/20/2024,4991.370117,5009.129883,4980.950195,5000.310059,23453900
3/21/2024,5042.319824,5058.910156,5021.140137,5052.310059,27735100
3/22/2024,5035.129883,5037.740234,5008.899902,5031.149902,27334500
3/25/2024,5029.25,5051.470215,5013.600098,5044.189941,22818800
3/26/2024,5046.259766,5072.75,5038.72998,5064.180176,25325900
3/27/2024,5063.27002,5095.109863,5063.27002,5081.740234,25287000
3/28/2024,5085.25,5103.259766,5081.779785,5083.419922,31375500
4/2/2024,5096.859863,5121.709961,5038.629883,5042,31803000
4/3/2024,5047.799805,5071.200195,5046.22998,5069.25,27231600
4/4/2024,5071.830078,5089.330078,5065.649902,5070.759766,23602100
4/5/2024,5043.609863,5043.609863,4985.669922,5014.75,36778900
4/8/2024,5012.02002,5053,5005.310059,5046.049805,19822200
4/9/2024,5038.72998,5038.72998,4981.22998,4990.899902,24097700
4/10/2024,5006.5,5037.180176,4951.189941,5000.830078,28802000
4/11/2024,4994.149902,5010.089844,4934.399902,4966.680176,30613200
4/12/2024,4986.029785,5023.899902,4935.029785,4955.009766,27782600
4/15/2024,4969,5034.72998,4969,4984.47998,24465200
4/16/2024,4962.149902,4962.149902,4899.410156,4916.990234,27874400
4/17/2024,4918.72998,4968.410156,4898.899902,4914.129883,22788100
4/18/2024,4924.830078,4943.97998,4907.609863,4936.569824,27889700
4/19/2024,4911.589844,4933.379883,4884.120117,4918.089844,35229800
4/22/2024,4921.040039,4954.180176,4913.700195,4936.850098,28703100
4/23/2024,4941.290039,5011.100098,4941.290039,5008.169922,35178000
4/24/2024,5004.910156,5031.839844,4981.810059,4989.879883,30866000
4/25/2024,4993.350098,4994.410156,4900.27002,4939.009766,27537300
4/26/2024,4950.220215,5017.97998,4950.220215,5006.850098,26649800
4/29/2024,5014.220215,5026.819824,4980.419922,4981.089844,28179400
4/30/2024,4985.540039,4988.120117,4916.569824,4921.220215,33802300
5/2/2024,4907.330078,4913.709961,4888.109863,4890.609863,35992100
5/3/2024,4901.040039,4944.819824,4896.410156,4921.47998,35280900
5/6/2024,4921.02002,4969.120117,4920.930176,4956.959961,22143800
5/7/2024,4969.819824,5016.709961,4967.810059,5016.100098,29592800
5/8/2024,5025.299805,5047.540039,5023.740234,5038.169922,28177000
5/10/2024,5060.72998,5096.890137,5060.72998,5085.080078,33566400
5/13/2024,5083.540039,5087.919922,5068.060059,5078.959961,23625800
5/14/2024,5079.370117,5083.549805,5057.939941,5080.290039,35579700
5/15/2024,5083.25,5102.299805,5075.060059,5100.899902,28208300
5/16/2024,5094.77002,5101.410156,5068.109863,5072.450195,26348900
5/17/2024,5061.439941,5068.390137,5040.22998,5064.140137,33517100
