country,usdegp_rate,date,usdegp_exchange_rate
egypt,usdegp,04/11/2016,14.645
egypt,usdegp,03/11/2016,14.645
egypt,usdegp,02/11/2016,8.78
egypt,usdegp,01/11/2016,8.78
egypt,usdegp,31/10/2016,8.78
egypt,usdegp,30/10/2016,8.78
egypt,usdegp,27/10/2016,8.78
egypt,usdegp,26/10/2016,8.78
egypt,usdegp,25/10/2016,8.78
egypt,usdegp,24/10/2016,8.78
egypt,usdegp,23/10/2016,8.78
egypt,usdegp,20/10/2016,8.78
egypt,usdegp,19/10/2016,8.78
egypt,usdegp,18/10/2016,8.78
egypt,usdegp,17/10/2016,8.78
egypt,usdegp,16/10/2016,8.78
egypt,usdegp,13/10/2016,8.78
egypt,usdegp,12/10/2016,8.78
egypt,usdegp,11/10/2016,8.78
egypt,usdegp,10/10/2016,8.78
egypt,usdegp,09/10/2016,8.78
egypt,usdegp,05/10/2016,8.78
egypt,usdegp,04/10/2016,8.78
egypt,usdegp,03/10/2016,8.78
egypt,usdegp,29/09/2016,8.78
egypt,usdegp,28/09/2016,8.78
egypt,usdegp,27/09/2016,8.78
egypt,usdegp,26/09/2016,8.78
egypt,usdegp,25/09/2016,8.78
egypt,usdegp,22/09/2016,8.78
egypt,usdegp,21/09/2016,8.78
egypt,usdegp,20/09/2016,8.78
egypt,usdegp,19/09/2016,8.78
egypt,usdegp,18/09/2016,8.78
egypt,usdegp,15/09/2016,8.78
egypt,usdegp,14/09/2016,8.78
egypt,usdegp,08/09/2016,8.78
egypt,usdegp,07/09/2016,8.78
egypt,usdegp,06/09/2016,8.78
egypt,usdegp,05/09/2016,8.78
egypt,usdegp,04/09/2016,8.78
egypt,usdegp,01/09/2016,8.78
egypt,usdegp,31/08/2016,8.78
egypt,usdegp,30/08/2016,8.78
egypt,usdegp,29/08/2016,8.78
egypt,usdegp,28/08/2016,8.78
egypt,usdegp,25/08/2016,8.78
egypt,usdegp,21/08/2016,8.78
egypt,usdegp,18/08/2016,8.78
egypt,usdegp,17/08/2016,8.78
egypt,usdegp,16/08/2016,8.78
egypt,usdegp,15/08/2016,8.78
egypt,usdegp,14/08/2016,8.78
egypt,usdegp,11/08/2016,8.78
egypt,usdegp,10/08/2016,8.78
egypt,usdegp,09/08/2016,8.78
egypt,usdegp,08/08/2016,8.78
egypt,usdegp,07/08/2016,8.78
egypt,usdegp,04/08/2016,8.78
egypt,usdegp,03/08/2016,8.78
egypt,usdegp,02/08/2016,8.78
egypt,usdegp,01/08/2016,8.78
egypt,usdegp,31/07/2016,8.78
egypt,usdegp,28/07/2016,8.78
egypt,usdegp,27/07/2016,8.78
egypt,usdegp,26/07/2016,8.78
egypt,usdegp,25/07/2016,8.78
egypt,usdegp,24/07/2016,8.78
egypt,usdegp,21/07/2016,8.78
egypt,usdegp,20/07/2016,8.78
egypt,usdegp,19/07/2016,8.78
egypt,usdegp,18/07/2016,8.78
egypt,usdegp,17/07/2016,8.78
egypt,usdegp,14/07/2016,8.78
egypt,usdegp,13/07/2016,8.78
egypt,usdegp,12/07/2016,8.78
egypt,usdegp,11/07/2016,8.78
egypt,usdegp,10/07/2016,8.78
egypt,usdegp,04/07/2016,8.78
egypt,usdegp,03/07/2016,8.78
egypt,usdegp,29/06/2016,8.78
egypt,usdegp,28/06/2016,8.78
egypt,usdegp,27/06/2016,8.78
egypt,usdegp,26/06/2016,8.78
egypt,usdegp,23/06/2016,8.78
egypt,usdegp,22/06/2016,8.78
egypt,usdegp,21/06/2016,8.78
egypt,usdegp,20/06/2016,8.78
egypt,usdegp,19/06/2016,8.78
egypt,usdegp,16/06/2016,8.78
egypt,usdegp,15/06/2016,8.78
egypt,usdegp,14/06/2016,8.78
egypt,usdegp,13/06/2016,8.78
egypt,usdegp,12/06/2016,8.78
egypt,usdegp,09/06/2016,8.78
egypt,usdegp,08/06/2016,8.78
egypt,usdegp,07/06/2016,8.78
egypt,usdegp,06/06/2016,8.78
egypt,usdegp,05/06/2016,8.78
egypt,usdegp,02/06/2016,8.78
egypt,usdegp,01/06/2016,8.78
egypt,usdegp,31/05/2016,8.78
egypt,usdegp,30/05/2016,8.78
egypt,usdegp,29/05/2016,8.78
egypt,usdegp,26/05/2016,8.78
egypt,usdegp,25/05/2016,8.78
egypt,usdegp,24/05/2016,8.78
egypt,usdegp,23/05/2016,8.78
egypt,usdegp,22/05/2016,8.78
egypt,usdegp,19/05/2016,8.78
egypt,usdegp,18/05/2016,8.78
egypt,usdegp,17/05/2016,8.78
egypt,usdegp,16/05/2016,8.78
egypt,usdegp,15/05/2016,8.78
egypt,usdegp,12/05/2016,8.78
egypt,usdegp,11/05/2016,8.78
egypt,usdegp,10/05/2016,8.78
egypt,usdegp,09/05/2016,8.78
egypt,usdegp,08/05/2016,8.78
egypt,usdegp,05/05/2016,8.78
egypt,usdegp,04/05/2016,8.78
egypt,usdegp,03/05/2016,8.78
egypt,usdegp,28/04/2016,8.78
egypt,usdegp,27/04/2016,8.78
egypt,usdegp,26/04/2016,8.78
egypt,usdegp,24/04/2016,8.78
egypt,usdegp,23/04/2016,8.78
egypt,usdegp,22/04/2016,8.78
egypt,usdegp,21/04/2016,8.78
egypt,usdegp,17/04/2016,8.78
egypt,usdegp,14/04/2016,8.78
egypt,usdegp,13/04/2016,8.78
egypt,usdegp,12/04/2016,8.78
egypt,usdegp,11/04/2016,8.78
egypt,usdegp,10/04/2016,8.78
egypt,usdegp,07/04/2016,8.78
egypt,usdegp,06/04/2016,8.78
egypt,usdegp,05/04/2016,8.78
egypt,usdegp,04/04/2016,8.78
egypt,usdegp,03/04/2016,8.78
egypt,usdegp,31/03/2016,8.78
egypt,usdegp,30/03/2016,8.78
egypt,usdegp,29/03/2016,8.78
egypt,usdegp,28/03/2016,8.78
egypt,usdegp,27/03/2016,8.78
egypt,usdegp,24/03/2016,8.78
egypt,usdegp,23/03/2016,8.78
egypt,usdegp,22/03/2016,8.78
egypt,usdegp,21/03/2016,8.78
egypt,usdegp,20/03/2016,8.78
egypt,usdegp,17/03/2016,8.78
egypt,usdegp,16/03/2016,8.78
egypt,usdegp,15/03/2016,8.85
egypt,usdegp,14/03/2016,8.85
egypt,usdegp,13/03/2016,7.7301
egypt,usdegp,10/03/2016,7.7301
egypt,usdegp,09/03/2016,7.7301
egypt,usdegp,08/03/2016,7.7301
egypt,usdegp,07/03/2016,7.7301
egypt,usdegp,06/03/2016,7.7301
egypt,usdegp,03/03/2016,7.7301
egypt,usdegp,02/03/2016,7.7301
egypt,usdegp,01/03/2016,7.7301
egypt,usdegp,29/02/2016,7.7301
egypt,usdegp,28/02/2016,7.7301
egypt,usdegp,25/02/2016,7.7301
egypt,usdegp,24/02/2016,7.7301
egypt,usdegp,23/02/2016,7.7301
egypt,usdegp,22/02/2016,7.7301
egypt,usdegp,21/02/2016,7.7301
egypt,usdegp,18/02/2016,7.7301
egypt,usdegp,17/02/2016,7.7301
egypt,usdegp,16/02/2016,7.7301
egypt,usdegp,15/02/2016,7.7301
egypt,usdegp,14/02/2016,7.7301
egypt,usdegp,11/02/2016,7.7301
egypt,usdegp,10/02/2016,7.7301
egypt,usdegp,09/02/2016,7.7301
egypt,usdegp,08/02/2016,7.7301
egypt,usdegp,07/02/2016,7.7301
egypt,usdegp,04/02/2016,7.7301
egypt,usdegp,03/02/2016,7.7301
egypt,usdegp,02/02/2016,7.7301
egypt,usdegp,01/02/2016,7.7301
egypt,usdegp,31/01/2016,7.7301
egypt,usdegp,28/01/2016,7.7301
egypt,usdegp,27/01/2016,7.7301
egypt,usdegp,26/01/2016,7.7301
egypt,usdegp,24/01/2016,7.7301
egypt,usdegp,21/01/2016,7.7301
egypt,usdegp,20/01/2016,7.7301
egypt,usdegp,19/01/2016,7.7301
egypt,usdegp,18/01/2016,7.7301
egypt,usdegp,17/01/2016,7.7301
egypt,usdegp,14/01/2016,7.7301
egypt,usdegp,13/01/2016,7.7301
egypt,usdegp,12/01/2016,7.7301
egypt,usdegp,11/01/2016,7.7301
egypt,usdegp,10/01/2016,7.7301
egypt,usdegp,06/01/2016,7.7301
egypt,usdegp,05/01/2016,7.7301
egypt,usdegp,04/01/2016,7.7301
egypt,usdegp,03/01/2016,7.7301
